MatchID|Team1|mean_AVG_t1_bin_1|mean_OBP_t1_bin_1|mean_OPS_t1_bin_1|mean_bat_WAR_t1_bin_1|mean_ERA_t1_bin_1|mean_WHIP_t1_bin_1|mean_pitch_WAR_t1_bin_1|HAteam01|Team2|mean_AVG_t2_bin_1|mean_OBP_t2_bin_1|mean_OPS_t2_bin_1|mean_bat_WAR_t2_bin_1|mean_ERA_t2_bin_1|mean_WHIP_t2_bin_1|mean_pitch_WAR_t2_bin_1|HAteam02
320420116|cincinnati_reds|0.256188|0.296875|0.663188|0.787500|3.951222|1.355889|0.326667|Away|chicago_cubs|0.160278|0.195722|0.438111|0.416667|4.379167|1.459167|0.263889|Home
320420118|los_angeles_dodgers|0.151843|0.306510|0.530196|1.015686|2.794412|1.127941|1.165441|Away|houston_astros|0.248965|0.282474|0.713158|0.438596|4.332200|1.474690|0.394238|Home
320420120|miami_marlins|0.226933|0.285067|0.646600|0.773333|4.657273|1.436364|3.236364|Away|washington_nationals|0.195941|0.231824|0.494765|0.400000|3.778048|1.334833|0.475952|Home
320420121|san_francisco_giants|0.123731|0.275269|0.466923|0.526923|4.341928|1.350875|1.072743|Away|new_york_mets|0.147955|0.194909|0.423409|0.490909|4.064283|1.353696|0.584613|Home
320420123|st._louis_cardinals|0.136244|0.214600|0.423644|0.777778|5.522857|1.337143|0.342857|Away|pittsburgh_pirates|0.165229|0.209625|0.472417|0.591667|4.537500|1.425833|0.133333|Home
320420125|philadelphia_phillies|0.158373|0.199275|0.440765|0.756863|3.663962|1.239941|1.803810|Away|san_diego_padres|0.161611|0.206556|0.437778|0.844444|3.965179|1.314571|0.274286|Home
320420129|atlanta_braves|0.164644|0.206622|0.472378|0.886667|3.379762|1.364762|0.673810|Away|arizona_diamondbacks|0.137588|0.172980|0.386529|0.586275|3.071750|1.298000|1.207500|Home
320420130|minnesota_twins|0.177786|0.221143|0.489929|0.578571|4.383822|1.359156|0.532444|Away|tampa_bay_rays|0.188385|0.262462|0.588692|2.223077|3.616071|1.306071|0.336607|Home
320421102|new_york_yankees|0.175933|0.228467|0.534067|1.313333|5.292417|1.497417|0.770833|Away|boston_red_sox|0.160627|0.206745|0.469471|1.419608|6.730109|1.801607|0.209778|Home
320421103|baltimore_orioles|0.199500|0.236222|0.546111|1.452778|3.924293|1.544293|0.403535|Away|los_angeles_angels|0.239818|0.301182|0.688455|2.509091|3.328333|1.170000|4.016667|Home
320421107|toronto_blue_jays|0.212485|0.291667|0.671364|1.639394|4.344015|1.346288|0.649242|Away|kansas_city_royals|0.186231|0.223308|0.505615|1.253846|6.906000|1.339200|0.168000|Home
320421108|colorado_rockies|0.198059|0.232647|0.525941|1.052941|4.626250|1.434583|-0.187500|Away|milwaukee_brewers|0.167176|0.313412|0.577647|1.376471|5.227750|1.488083|-0.133333|Home
320421111|cleveland_indians|0.164250|0.210062|0.475687|0.993750|4.002118|1.455799|0.442708|Away|oakland_athletics|0.198455|0.256091|0.566333|0.542424|3.821474|1.243846|0.959615|Home
320421112|chicago_white_sox|0.232636|0.295091|0.657636|0.636364|4.706667|1.475000|0.566667|Away|seattle_mariners|0.199833|0.250917|0.554667|0.616667|3.420000|1.270000|0.450000|Home
320421116|cincinnati_reds|0.185542|0.222271|0.515292|1.010417|4.667500|1.362500|0.250000|Away|chicago_cubs|0.168389|0.211167|0.452611|0.366667|3.672063|1.338730|0.592593|Home
320421118|los_angeles_dodgers|0.173704|0.212778|0.454185|1.011111|3.042000|1.271500|1.915000|Away|houston_astros|0.160289|0.195533|0.440267|0.488889|5.100000|1.535556|0.077778|Home
320421120|miami_marlins|0.181765|0.232529|0.512765|0.770588|4.041111|1.393889|0.827778|Away|washington_nationals|0.228850|0.268050|0.552550|0.355000|3.709370|1.282228|0.761296|Home
320421121|san_francisco_giants|0.175421|0.272632|0.529263|0.778947|5.117265|1.541063|0.372543|Away|new_york_mets|0.161833|0.212167|0.462722|0.577778|4.162794|1.379651|0.716984|Home
320421123|st._louis_cardinals|0.155104|0.217000|0.462167|0.879167|3.918974|1.336795|0.907949|Away|pittsburgh_pirates|0.116421|0.151632|0.334526|0.515789|4.212615|1.439592|0.570749|Home
320421125|philadelphia_phillies|0.196111|0.243528|0.539361|0.983333|3.590000|1.223214|2.578571|Away|san_diego_padres|0.227929|0.281286|0.604429|1.128571|3.426071|1.123929|0.950000|Home
320421129|atlanta_braves|0.155571|0.191738|0.432310|0.980952|2.146111|1.147778|2.016667|Away|arizona_diamondbacks|0.182643|0.225881|0.505381|1.138095|3.855185|1.385185|0.592593|Home
320421130|minnesota_twins|0.176917|0.219417|0.478750|0.566667|4.741250|1.456176|0.604412|Away|tampa_bay_rays|0.203727|0.278636|0.638273|2.681818|4.296944|1.391111|1.272222|Home
320421206|texas_rangers|0.233167|0.282417|0.669667|2.416667|3.960500|1.191250|1.007500|Away|detroit_tigers|0.216278|0.266556|0.608611|1.705556|4.324444|1.420000|0.255556|Home
320421306|texas_rangers|0.255167|0.322250|0.726917|2.066667|2.403333|0.906667|1.800000|Away|detroit_tigers|0.199756|0.248044|0.571422|1.844444|4.026986|1.289775|1.651111|Home
320422103|baltimore_orioles|0.207538|0.249231|0.578590|1.343590|5.023222|1.569333|0.802222|Away|los_angeles_angels|0.213800|0.257733|0.586467|1.920000|3.944113|1.362335|1.251759|Home
320422106|texas_rangers|0.243875|0.296750|0.664812|1.556250|3.341797|1.309069|1.613420|Away|detroit_tigers|0.199756|0.248044|0.571422|1.851111|3.842879|1.259061|0.782361|Home
320422107|toronto_blue_jays|0.231051|0.289000|0.669667|1.117949|3.416333|1.361000|2.490000|Away|kansas_city_royals|0.181533|0.209267|0.476400|1.120000|3.549500|1.348000|0.720000|Home
320422108|colorado_rockies|0.222353|0.259706|0.661941|1.100000|3.850114|1.306875|1.047443|Away|milwaukee_brewers|0.291077|0.333538|0.754615|1.871795|2.825250|1.223667|1.808333|Home
320422111|cleveland_indians|0.203056|0.251722|0.562333|0.744444|4.024444|1.221111|0.611111|Away|oakland_athletics|0.164583|0.208083|0.460417|0.475000|6.212500|1.896250|0.085000|Home
320422112|chicago_white_sox|0.183238|0.232690|0.521548|0.545238|2.853875|1.130500|1.285625|Away|seattle_mariners|0.172190|0.213905|0.508071|0.647619|3.871688|1.364792|0.382917|Home
320422116|cincinnati_reds|0.147039|0.188431|0.409039|0.603922|3.457292|1.256667|0.983333|Away|chicago_cubs|0.177048|0.220857|0.485381|0.328571|5.016500|1.543722|0.434630|Home
320422118|los_angeles_dodgers|0.165579|0.206368|0.449982|0.931579|5.407556|1.883444|0.909444|Away|houston_astros|0.320952|0.351214|0.903714|0.502381|8.230333|1.962143|0.640000|Home
320422123|st._louis_cardinals|0.175178|0.234467|0.489444|0.764444|6.311000|1.514381|0.376190|Away|pittsburgh_pirates|0.161044|0.207911|0.448022|0.486667|5.157917|1.594333|0.819167|Home
320422125|philadelphia_phillies|0.216952|0.266548|0.593857|1.169048|2.283000|0.859500|0.560000|Away|san_diego_padres|0.153722|0.190222|0.418000|0.833333|2.470833|1.184333|0.601667|Home
