MatchID|Team1|mean_PTS_t1|mean_STL_t1|mean_AST_t1|mean_DBPM_t1|mean_BPM_t1|mean_VORP_t1|HAteam01|Team2|mean_PTS_t2|mean_STL_t2|mean_AST_t2|mean_DBPM_t2|mean_BPM_t2|mean_VORP_t2|HAteam02
400278061|brooklyn_nets|10.967959|0.845550|2.522505|-0.067159|-0.439008|1.041631|away|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|home
400278062|dallas_mavericks|11.199868|0.830711|2.263334|0.114459|-0.493647|1.100574|away|minnesota_timberwolves|8.741819|0.797970|2.198829|-0.126146|-0.997366|0.888304|home
400278063|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|away|milwaukee_bucks|8.857605|0.756916|1.587312|0.852315|-1.502954|0.480026|home
400278064|boston_celtics|11.520022|0.957105|2.616104|0.315029|-0.480600|1.663083|away|san_antonio_spurs|9.196155|0.598037|2.078258|-0.126003|0.210375|1.430245|home
400278065|memphis_grizzlies|8.675069|0.693333|1.626806|-0.287446|-1.655281|0.477403|away|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|home
400278066|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|away|toronto_raptors|7.567328|0.527460|1.621402|-0.981852|-2.019630|0.297037|home
400278067|los_angeles_lakers|11.344545|0.754697|1.948674|-0.188071|-0.345643|1.581833|away|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|home
400278068|denver_nuggets|9.288074|0.775790|2.137955|-0.311138|-1.336376|0.914894|away|sacramento_kings|10.718413|0.833155|2.308234|0.158179|-0.737321|0.601846|home
400278070|minnesota_timberwolves|7.916075|0.811421|2.221450|-0.120357|-1.354133|0.729490|away|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|home
400278071|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|away|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|home
400278072|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|away|detroit_pistons|10.646557|0.719029|2.007044|-0.702840|-0.887778|0.830432|home
400278073|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|away|memphis_grizzlies|9.254621|0.729091|1.674697|-0.287446|-1.655281|0.477403|home
400278074|san_antonio_spurs|10.276155|0.689703|2.244924|-0.159550|0.170820|1.412249|away|oklahoma_city_thunder|8.688079|0.668816|1.713148|0.585485|-0.524885|1.102875|home
400278075|sacramento_kings|10.718413|0.833155|2.308234|0.158179|-0.737321|0.601846|away|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|home
400278076|atlanta_hawks|8.895133|0.750927|2.035833|-0.034398|-1.428698|0.829199|away|washington_wizards|7.312134|0.691320|1.311805|-0.633709|-3.388646|0.288191|home
400278077|toronto_raptors|7.735595|0.584714|1.684262|-0.873667|-1.757667|0.437333|away|cleveland_cavaliers|7.877440|0.635762|1.682833|-0.444609|-2.157551|0.217857|home
400278078|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|away|brooklyn_nets|11.184755|0.845105|2.619756|-0.107955|-0.630008|0.972924|home
400278079|minnesota_timberwolves|8.741819|0.797970|2.198829|-0.126146|-0.997366|0.888304|away|miami_heat|12.557727|0.901475|2.516163|0.070833|0.165972|2.494792|home
400278080|boston_celtics|11.520022|0.957105|2.616104|0.315029|-0.480600|1.663083|away|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|home
400278081|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|away|milwaukee_bucks|9.521241|0.802370|1.760866|0.741629|-1.349022|0.543842|home
400278082|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|dallas_mavericks|11.199868|0.830711|2.263334|0.114459|-0.493647|1.100574|home
400278083|san_antonio_spurs|10.276155|0.689703|2.244924|-0.159550|0.170820|1.412249|away|denver_nuggets|8.693528|0.759426|2.216136|-0.385030|-1.058423|1.041756|home
400278084|charlotte_bobcats|8.145309|0.499009|1.715880|-0.780159|-3.285450|0.227116|away|los_angeles_lakers|11.344545|0.754697|1.948674|-0.188071|-0.345643|1.581833|home
400278086|detroit_pistons|11.218396|0.757652|2.188779|-0.776111|-0.632083|0.913403|away|toronto_raptors|7.735595|0.584714|1.684262|-0.873667|-1.757667|0.437333|home
400278087|brooklyn_nets|11.184755|0.845105|2.619756|-0.107955|-0.630008|0.972924|away|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|home
400278088|washington_wizards|7.312134|0.691320|1.311805|-0.633709|-3.388646|0.288191|away|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|home
400278089|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|away|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|home
400278090|cleveland_cavaliers|7.416190|0.575762|1.710333|-0.873472|-2.660000|0.054167|away|boston_celtics|11.520022|0.957105|2.616104|0.315029|-0.480600|1.663083|home
400278091|oklahoma_city_thunder|9.305177|0.693254|1.841616|0.585485|-0.524885|1.102875|away|atlanta_hawks|8.757406|0.699109|1.670833|-0.137765|-1.566071|0.769603|home
400278092|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|home
400278093|charlotte_bobcats|8.145309|0.499009|1.715880|-0.780159|-3.285450|0.227116|away|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|home
400278094|milwaukee_bucks|9.521241|0.802370|1.760866|0.741629|-1.349022|0.543842|away|memphis_grizzlies|9.254621|0.729091|1.674697|-0.287446|-1.655281|0.477403|home
400278095|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|away|sacramento_kings|9.315635|0.738710|1.908234|0.170199|-0.880356|0.485385|home
400278097|oklahoma_city_thunder|9.392361|0.722579|1.999111|0.533671|-0.446746|1.178234|away|minnesota_timberwolves|8.284711|0.782330|2.260541|-0.057024|-1.056990|0.865204|home
400278098|miami_heat|12.557727|0.901475|2.516163|0.070833|0.165972|2.494792|away|dallas_mavericks|11.432986|0.848472|2.402344|0.096131|-0.670015|0.967039|home
400278099|denver_nuggets|9.288074|0.775790|2.137955|-0.311138|-1.336376|0.914894|away|portland_trail_blazers|8.260387|0.640630|1.154113|-0.312960|-2.393811|0.573584|home
400278100|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|away|toronto_raptors|7.735595|0.584714|1.684262|-0.873667|-1.757667|0.437333|home
400278101|atlanta_hawks|8.757406|0.699109|1.670833|-0.137765|-1.566071|0.769603|away|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|home
400278102|milwaukee_bucks|9.521241|0.802370|1.760866|0.741629|-1.349022|0.543842|away|boston_celtics|11.520022|0.957105|2.616104|0.315029|-0.480600|1.663083|home
400278103|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|away|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|home
400278104|washington_wizards|7.312134|0.691320|1.311805|-0.633709|-3.388646|0.288191|away|detroit_pistons|10.020106|0.717725|2.002698|-0.581944|-0.968750|0.807986|home
400278105|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|away|cleveland_cavaliers|7.492857|0.562429|1.513667|-0.873472|-2.660000|0.054167|home
400278106|dallas_mavericks|11.471620|0.805547|2.178490|0.194905|-0.490012|1.124631|away|memphis_grizzlies|9.254621|0.729091|1.674697|-0.287446|-1.655281|0.477403|home
400278108|sacramento_kings|9.219329|0.755866|1.963528|0.212308|-0.761234|0.533558|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400278109|charlotte_bobcats|8.145309|0.499009|1.715880|-0.780159|-3.285450|0.227116|away|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|home
400278110|detroit_pistons|10.020106|0.717725|2.002698|-0.581944|-0.968750|0.807986|away|washington_wizards|7.312134|0.691320|1.311805|-0.633709|-3.388646|0.288191|home
400278111|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|away|atlanta_hawks|8.757406|0.699109|1.670833|-0.137765|-1.566071|0.769603|home
400278112|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|away|miami_heat|11.303881|0.871561|2.444368|0.020455|0.021970|2.490909|home
400278114|memphis_grizzlies|7.923561|0.685909|1.621667|-0.184524|-1.707476|0.461810|away|houston_rockets|6.268333|0.688952|1.419524|0.730952|-0.347619|0.546429|home
400278115|cleveland_cavaliers|7.492857|0.562429|1.513667|-0.873472|-2.660000|0.054167|away|milwaukee_bucks|9.521241|0.802370|1.760866|0.741629|-1.349022|0.543842|home
400278116|charlotte_bobcats|8.145309|0.499009|1.715880|-0.780159|-3.285450|0.227116|away|denver_nuggets|9.288074|0.775790|2.137955|-0.311138|-1.336376|0.914894|home
400278117|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|away|portland_trail_blazers|8.260387|0.640630|1.154113|-0.312960|-2.393811|0.573584|home
400278118|los_angeles_lakers|11.564792|0.753785|2.486806|-0.429156|-0.134221|1.685303|away|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|home
400278119|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|brooklyn_nets|11.505838|0.843025|2.652303|-0.241159|-0.799008|0.922631|home
400278120|minnesota_timberwolves|8.284711|0.782330|2.260541|-0.057024|-1.056990|0.865204|away|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|home
400278121|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|away|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|home
400278122|dallas_mavericks|12.041032|0.794503|2.134853|0.127143|-0.349732|1.294970|away|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|home
400278123|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|away|phoenix_suns|8.058796|0.580029|1.512600|-0.279506|-1.850864|0.443580|home
400278124|portland_trail_blazers|8.260387|0.640630|1.154113|-0.312960|-2.393811|0.573584|away|sacramento_kings|9.315635|0.738710|1.908234|0.170199|-0.880356|0.485385|home
400278125|boston_celtics|11.865358|1.005315|2.803548|0.431917|-0.285583|1.827083|away|brooklyn_nets|12.016421|0.883994|2.855311|-0.234621|-0.487786|1.052306|home
400278126|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|away|los_angeles_lakers|11.564792|0.753785|2.486806|-0.429156|-0.134221|1.685303|home
400278127|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|away|miami_heat|12.557727|0.901475|2.516163|0.070833|0.165972|2.494792|home
400278128|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|away|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|home
400278129|denver_nuggets|9.288074|0.775790|2.137955|-0.311138|-1.336376|0.914894|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400278130|cleveland_cavaliers|7.442857|0.591317|1.776444|-0.575139|-2.188333|0.169167|away|washington_wizards|6.992342|0.679746|1.253588|-0.511344|-2.996274|0.350490|home
400278131|miami_heat|11.468586|0.879303|2.339014|0.775833|1.958333|2.657083|away|charlotte_bobcats|8.549840|0.525577|1.854135|-0.483929|-1.964881|0.280506|home
400278134|detroit_pistons|11.218396|0.757652|2.188779|-0.776111|-0.632083|0.913403|away|atlanta_hawks|8.757406|0.699109|1.670833|-0.137765|-1.566071|0.769603|home
400278135|brooklyn_nets|11.131421|0.856494|2.051561|0.033434|-0.516397|0.997862|away|milwaukee_bucks|10.055657|0.850909|2.040574|0.446629|-1.179022|0.566699|home
400278136|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|memphis_grizzlies|8.675069|0.693333|1.626806|-0.287446|-1.655281|0.477403|home
400278137|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|away|minnesota_timberwolves|8.284711|0.782330|2.260541|-0.057024|-1.056990|0.865204|home
400278138|toronto_raptors|7.735595|0.584714|1.684262|-0.873667|-1.757667|0.437333|away|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|home
400278139|los_angeles_lakers|11.564792|0.753785|2.486806|-0.429156|-0.134221|1.685303|away|denver_nuggets|9.288074|0.775790|2.137955|-0.311138|-1.336376|0.914894|home
400278140|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|away|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|home
400278141|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|away|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|home
400278142|sacramento_kings|9.315635|0.738710|1.908234|0.170199|-0.880356|0.485385|away|portland_trail_blazers|7.110387|0.544797|1.112446|-0.243383|-2.800070|0.441239|home
400278143|dallas_mavericks|12.396278|0.797034|2.131961|0.193247|-0.372435|1.380877|away|oklahoma_city_thunder|9.955694|0.712579|1.995778|0.585485|-0.524885|1.102875|home
400278144|boston_celtics|11.865358|1.005315|2.803548|0.431917|-0.285583|1.827083|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400278145|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|away|washington_wizards|6.992342|0.679746|1.253588|-0.511344|-2.996274|0.350490|home
400278146|phoenix_suns|8.759796|0.569029|1.332100|-0.269136|-2.041975|0.370988|away|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|home
400278147|charlotte_bobcats|8.549840|0.525577|1.854135|-0.483929|-1.964881|0.280506|away|brooklyn_nets|11.724019|0.880904|2.736647|-0.181159|-0.311008|1.113076|home
400278148|miami_heat|12.680804|0.924552|2.596932|0.577273|2.108333|2.730682|away|detroit_pistons|10.320619|0.683366|1.752271|-0.696944|-0.933125|0.831111|home
400278149|atlanta_hawks|8.757406|0.699109|1.670833|-0.137765|-1.566071|0.769603|away|cleveland_cavaliers|7.442857|0.591317|1.776444|-0.575139|-2.188333|0.169167|home
400278151|denver_nuggets|8.506255|0.748517|2.219773|-0.311138|-1.336376|0.914894|away|dallas_mavericks|12.041032|0.794503|2.134853|0.127143|-0.349732|1.294970|home
400278152|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|away|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|home
400278153|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|away|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|home
400278154|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|away|sacramento_kings|9.315635|0.738710|1.908234|0.170199|-0.880356|0.485385|home
400278155|portland_trail_blazers|7.110387|0.544797|1.112446|-0.243383|-2.800070|0.441239|away|los_angeles_lakers|11.564792|0.753785|2.486806|-0.429156|-0.134221|1.685303|home
400278156|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|home
400278158|indiana_pacers|7.319167|0.560833|1.415833|-0.628333|-2.138333|0.191667|away|atlanta_hawks|8.757406|0.699109|1.670833|-0.137765|-1.566071|0.769603|home
400278159|toronto_raptors|7.906385|0.638052|1.942835|-0.789048|-1.529048|0.481991|away|orlando_magic|6.907671|0.571531|1.844793|-0.269127|-0.792857|0.866032|home
400278160|cleveland_cavaliers|7.377249|0.590353|1.751605|-0.498167|-2.502000|0.099000|away|brooklyn_nets|12.016421|0.883994|2.855311|-0.234621|-0.487786|1.052306|home
400278161|washington_wizards|6.992342|0.679746|1.253588|-0.511344|-2.996274|0.350490|away|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|home
400278162|denver_nuggets|8.647401|0.744474|2.101458|-0.311138|-1.336376|0.914894|away|memphis_grizzlies|8.675069|0.693333|1.626806|-0.287446|-1.655281|0.477403|home
400278163|oklahoma_city_thunder|9.955694|0.712579|1.995778|0.585485|-0.524885|1.102875|away|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|home
400278164|phoenix_suns|8.274972|0.601500|1.514806|-0.620247|-2.143457|0.273210|away|minnesota_timberwolves|8.284711|0.782330|2.260541|-0.057024|-1.056990|0.865204|home
400278165|miami_heat|12.295334|0.926261|2.543941|0.613750|2.469167|2.957500|away|milwaukee_bucks|9.634352|0.805000|1.912193|0.446629|-1.179022|0.566699|home
400278166|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|portland_trail_blazers|7.110387|0.544797|1.112446|-0.243383|-2.800070|0.441239|home
400278167|boston_celtics|11.865358|1.005315|2.803548|0.431917|-0.285583|1.827083|away|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|home
400278168|milwaukee_bucks|9.634352|0.805000|1.912193|0.446629|-1.179022|0.566699|away|detroit_pistons|10.320619|0.683366|1.752271|-0.696944|-0.933125|0.831111|home
400278169|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|away|dallas_mavericks|12.041032|0.794503|2.134853|0.127143|-0.349732|1.294970|home
400278170|boston_celtics|11.865358|1.005315|2.803548|0.431917|-0.285583|1.827083|away|sacramento_kings|9.315635|0.738710|1.908234|0.170199|-0.880356|0.485385|home
400278171|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400278172|memphis_grizzlies|9.145530|0.724545|1.738333|-0.316190|-1.540810|0.535143|away|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|home
400278173|charlotte_bobcats|8.549840|0.525577|1.854135|-0.483929|-1.964881|0.280506|away|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|home
400278174|miami_heat|12.742342|0.939937|2.527702|0.577273|2.108333|2.730682|away|orlando_magic|6.907671|0.571531|1.844793|-0.269127|-0.792857|0.866032|home
400278175|atlanta_hawks|8.757406|0.699109|1.670833|-0.137765|-1.566071|0.769603|away|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|home
400278176|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|away|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|home
400278177|brooklyn_nets|11.361037|0.781943|2.711380|-0.480918|-1.066490|0.792738|away|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|home
400278178|dallas_mavericks|12.648399|0.834004|2.299840|0.175065|-0.163344|1.414513|away|washington_wizards|6.992342|0.679746|1.253588|-0.511344|-2.996274|0.350490|home
400278179|portland_trail_blazers|7.764788|0.613894|1.181433|-0.312960|-2.393811|0.573584|away|new_york_knicks|11.572233|0.900381|2.125327|0.742453|0.459603|1.570058|home
400278180|sacramento_kings|9.315635|0.738710|1.908234|0.170199|-0.880356|0.485385|away|detroit_pistons|10.320619|0.683366|1.752271|-0.696944|-0.933125|0.831111|home
400278182|los_angeles_clippers|9.820537|0.895780|2.770600|0.244273|-0.276179|1.242306|away|denver_nuggets|8.647401|0.744474|2.101458|-0.311138|-1.336376|0.914894|home
400278183|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|los_angeles_lakers|11.564792|0.753785|2.486806|-0.429156|-0.134221|1.685303|home
400278184|portland_trail_blazers|7.764788|0.613894|1.181433|-0.312960|-2.393811|0.573584|away|toronto_raptors|7.906385|0.638052|1.942835|-0.789048|-1.529048|0.481991|home
400278185|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|away|orlando_magic|6.907671|0.571531|1.844793|-0.269127|-0.792857|0.866032|home
400278186|sacramento_kings|9.315635|0.738710|1.908234|0.170199|-0.880356|0.485385|away|cleveland_cavaliers|7.299524|0.571317|1.621444|-0.748472|-3.068333|-0.034167|home
400278187|washington_wizards|6.992342|0.679746|1.253588|-0.511344|-2.996274|0.350490|away|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|home
400278188|memphis_grizzlies|9.145530|0.724545|1.738333|-0.316190|-1.540810|0.535143|away|boston_celtics|11.865358|1.005315|2.803548|0.431917|-0.285583|1.827083|home
400278189|dallas_mavericks|12.648399|0.834004|2.299840|0.175065|-0.163344|1.414513|away|miami_heat|12.742342|0.939937|2.527702|0.577273|2.108333|2.730682|home
400278190|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|away|milwaukee_bucks|9.692020|0.808864|1.771256|0.651810|-1.159231|0.578872|home
400278192|brooklyn_nets|11.970940|0.863248|2.845183|-0.157813|-0.409896|1.093403|away|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|home
400278193|minnesota_timberwolves|7.810985|0.733803|2.109663|-0.287396|-1.374866|0.732054|away|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|home
400278194|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|home
400278195|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|away|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|home
400278196|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|away|new_york_knicks|11.572233|0.900381|2.125327|0.742453|0.459603|1.570058|home
400278197|minnesota_timberwolves|7.810985|0.733803|2.109663|-0.287396|-1.374866|0.732054|away|denver_nuggets|8.647401|0.744474|2.101458|-0.311138|-1.336376|0.914894|home
400278198|sacramento_kings|9.315635|0.738710|1.908234|0.170199|-0.880356|0.485385|away|toronto_raptors|7.906385|0.638052|1.942835|-0.789048|-1.529048|0.481991|home
400278199|brooklyn_nets|12.016421|0.883994|2.855311|-0.234621|-0.487786|1.052306|away|washington_wizards|6.992342|0.679746|1.253588|-0.511344|-2.996274|0.350490|home
400278200|cleveland_cavaliers|7.588360|0.601464|1.746049|-0.748472|-3.068333|-0.034167|away|charlotte_bobcats|8.519335|0.557018|1.764798|-0.061905|-1.770370|0.306481|home
400278201|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|away|miami_heat|12.742342|0.939937|2.527702|0.577273|2.108333|2.730682|home
400278202|atlanta_hawks|8.757406|0.699109|1.670833|-0.137765|-1.566071|0.769603|away|detroit_pistons|10.646557|0.719029|2.007044|-0.702840|-0.887778|0.830432|home
400278203|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|away|boston_celtics|11.865358|1.005315|2.803548|0.431917|-0.285583|1.827083|home
400278204|portland_trail_blazers|7.764788|0.613894|1.181433|-0.312960|-2.393811|0.573584|away|memphis_grizzlies|9.145530|0.724545|1.738333|-0.316190|-1.540810|0.535143|home
400278205|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|home
400278206|houston_rockets|6.048485|0.637229|1.358658|0.777083|-0.266667|0.581250|away|milwaukee_bucks|9.634352|0.805000|1.912193|0.446629|-1.179022|0.566699|home
400278207|utah_jazz|8.792908|0.708312|2.074628|-0.463321|-1.431452|0.487012|away|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|home
400278208|los_angeles_lakers|11.564792|0.753785|2.486806|-0.429156|-0.134221|1.685303|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400278209|boston_celtics|11.865358|1.005315|2.803548|0.431917|-0.285583|1.827083|away|atlanta_hawks|8.757406|0.699109|1.670833|-0.137765|-1.566071|0.769603|home
400278210|new_york_knicks|11.572233|0.900381|2.125327|0.742453|0.459603|1.570058|away|orlando_magic|6.907671|0.571531|1.844793|-0.269127|-0.792857|0.866032|home
400278211|milwaukee_bucks|9.623838|0.816818|1.999665|0.518476|-1.206321|0.570406|away|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|home
400278212|sacramento_kings|9.315635|0.738710|1.908234|0.170199|-0.880356|0.485385|away|brooklyn_nets|12.016421|0.883994|2.855311|-0.234621|-0.487786|1.052306|home
400278213|houston_rockets|6.048485|0.637229|1.358658|0.777083|-0.266667|0.581250|away|cleveland_cavaliers|7.588360|0.601464|1.746049|-0.748472|-3.068333|-0.034167|home
400278214|portland_trail_blazers|7.764788|0.613894|1.181433|-0.312960|-2.393811|0.573584|away|minnesota_timberwolves|7.810985|0.733803|2.109663|-0.287396|-1.374866|0.732054|home
400278216|philadelphia_76ers|8.440404|0.698162|1.782891|-0.332937|-2.024383|0.303131|away|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|home
400278217|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|away|denver_nuggets|8.647401|0.744474|2.101458|-0.311138|-1.336376|0.914894|home
400278218|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400278219|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|away|toronto_raptors|7.906385|0.638052|1.942835|-0.789048|-1.529048|0.481991|home
400278220|washington_wizards|6.992342|0.679746|1.253588|-0.511344|-2.996274|0.350490|away|miami_heat|12.742342|0.939937|2.527702|0.577273|2.108333|2.730682|home
400278221|charlotte_bobcats|8.452518|0.573970|1.867527|0.095982|-1.613542|0.382292|away|detroit_pistons|10.020106|0.717725|2.002698|-0.581944|-0.968750|0.807986|home
400278222|memphis_grizzlies|9.145530|0.724545|1.738333|-0.316190|-1.540810|0.535143|away|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|home
400278223|denver_nuggets|8.647401|0.744474|2.101458|-0.311138|-1.336376|0.914894|away|los_angeles_lakers|11.564792|0.753785|2.486806|-0.429156|-0.134221|1.685303|home
400278224|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|away|washington_wizards|7.300737|0.705177|1.185732|-0.511344|-2.996274|0.350490|home
400278225|boston_celtics|11.865358|1.005315|2.803548|0.431917|-0.285583|1.827083|away|new_york_knicks|11.572233|0.900381|2.125327|0.742453|0.459603|1.570058|home
400278226|cleveland_cavaliers|7.377249|0.590353|1.751605|-0.498167|-2.502000|0.099000|away|chicago_bulls|10.057449|0.694422|1.891679|-0.220877|-0.477707|0.956382|home
400278228|dallas_mavericks|12.150689|0.855052|2.384989|0.261005|-0.277791|1.251812|away|utah_jazz|8.848614|0.695495|2.140070|-0.597565|-1.390411|0.515465|home
400278229|memphis_grizzlies|9.145530|0.724545|1.738333|-0.316190|-1.540810|0.535143|away|sacramento_kings|9.528829|0.768571|2.187401|0.353533|-0.783134|0.596496|home
