MatchID|Team1|mean_PTS_t1_bin_3|mean_STL_t1_bin_3|mean_AST_t1_bin_3|mean_DBPM_t1_bin_3|mean_BPM_t1_bin_3|mean_VORP_t1_bin_3|HAteam01|Team2|mean_PTS_t2_bin_3|mean_STL_t2_bin_3|mean_AST_t2_bin_3|mean_DBPM_t2_bin_3|mean_BPM_t2_bin_3|mean_VORP_t2_bin_3|HAteam02
400278478|san_antonio_spurs|9.854091|0.762727|2.370909|-0.527500|0.070000|1.280000|away|brooklyn_nets|11.726818|0.838182|2.705455|-0.042500|-0.467500|1.120000|home
400278479|oklahoma_city_thunder|9.083056|0.690278|1.800139|0.688889|-0.047222|1.444444|away|phoenix_suns|9.902500|0.647500|1.654167|-0.130556|-1.000000|0.591667|home
400278480|houston_rockets|6.763333|0.716667|1.555000|0.875000|-0.018750|0.693750|away|sacramento_kings|11.103472|0.840972|2.454861|0.100000|-0.557500|0.717500|home
400278481|los_angeles_clippers|11.133333|0.841667|2.772436|0.236538|0.598077|1.505769|away|philadelphia_76ers|7.226667|0.620000|1.641667|-0.081250|-1.646875|0.340625|home
400278482|boston_celtics|10.765909|0.878788|2.540909|0.111364|-1.038636|1.197727|away|charlotte_bobcats|7.647727|0.459091|1.625758|-0.791667|-3.622222|0.022222|home
400278483|minnesota_timberwolves|9.284167|0.830000|2.465000|0.110714|-0.580952|0.842857|away|cleveland_cavaliers|8.163167|0.591833|1.662333|-1.073125|-2.964375|-0.115000|home
400278484|brooklyn_nets|10.999500|0.797000|1.933500|0.169444|-0.794444|0.975000|away|indiana_pacers|8.920455|0.656061|1.630303|-0.195000|-1.800000|0.575000|home
400278486|san_antonio_spurs|9.972000|0.769000|2.238000|-0.713889|-0.111111|1.122222|away|chicago_bulls|9.545606|0.599697|1.635152|-0.262500|-0.735000|0.820833|home
400278487|washington_wizards|8.651389|0.850694|1.929167|-0.028333|-1.258333|0.849167|away|milwaukee_bucks|9.697917|0.777778|2.009028|0.342500|-1.082500|0.707500|home
400278488|atlanta_hawks|9.058333|0.710606|2.115152|-0.387500|-1.232500|0.975000|away|dallas_mavericks|10.449242|0.734848|2.062879|-0.196970|-1.288636|0.866667|home
400278489|denver_nuggets|9.693056|0.759722|2.142361|-0.310833|-1.300833|0.877500|away|toronto_raptors|10.668333|0.712500|1.862500|-1.069444|-1.836111|0.930556|home
400278490|portland_trail_blazers|8.142037|0.649444|1.248148|-0.132083|-2.231250|0.660000|away|miami_heat|11.817361|0.878472|2.268056|1.043182|2.279545|2.590909|home
400278491|sacramento_kings|11.103472|0.840972|2.454861|0.100000|-0.557500|0.717500|away|memphis_grizzlies|9.272727|0.769697|1.915152|0.055000|-0.295000|1.077500|home
400278492|oklahoma_city_thunder|9.083056|0.690278|1.800139|0.688889|-0.047222|1.444444|away|utah_jazz|8.005833|0.625278|1.677222|-0.447500|-1.890833|0.414167|home
