MatchID|Team1ID|Team1|score_t1|mu_rel_suc_t1|std_rel_suc_t1|med_rel_suc_t1|HAteam01|Team2ID|Team2|score_t2|mu_rel_suc_t2|std_rel_suc_t2|med_rel_suc_t2|HAteam02
345828|368|everton|1|18.6209150327|16.4499663412|17.0|home|360|manchester_united|0|14.3660130719|18.3765094561|7.0|away
345829|370|fulham|5|6.1568627451|10.0924599093|2.0|home|381|norwich_city|0|4.33333333333|4.34763852963|3.0|away
345830|359|arsenal|0|4.75163398693|7.24661836461|1.0|home|366|sunderland|0|6.12418300654|5.28942743907|6.0|away
345831|334|queens_park_rangers|0|3.21568627451|6.22659400435|0.0|home|318|swansea_city|5|5.27450980392|4.78182191619|5.0|away
345832|361|newcastle_united|2|7.73202614379|7.50425285604|7.0|home|367|tottenham_hotspur|1|9.05882352941|11.6289223022|5.0|away
345833|371|west_ham_united|4|1.71895424837|5.86276331414|0.0|home|338|reading|2|0.0196078431373|0.241741725607|0.0|away
345834|338|reading|0|0.0196078431373|0.241741725607|0.0|home|382|manchester_city|2|10.660130719|10.6065483526|9.0|away
345835|370|fulham|2|2.21568627451|6.44122869827|0.0|home|338|reading|4|0.0196078431373|0.241741725607|0.0|away
345836|338|reading|0|0.0196078431373|0.241741725607|0.0|home|334|queens_park_rangers|0|1.21568627451|3.17453342045|0.0|away
345837|381|norwich_city|2|1.50980392157|3.48126197361|0.0|home|338|reading|1|0.0196078431373|0.241741725607|0.0|away
345838|338|reading|0|0.0196078431373|0.241741725607|0.0|home|364|liverpool|0|8.24183006536|14.0508070355|3.0|away
345839|359|arsenal|4|5.34640522876|7.43716182199|2.0|home|338|reading|1|0.0326797385621|0.266134288516|0.0|away
345840|360|manchester_united|1|11.5882352941|16.0719499131|6.0|home|338|reading|0|0.0130718954248|0.113582661418|0.0|away
345841|338|reading|1|0.0130718954248|0.113582661418|0.0|home|362|aston_villa|2|1.35294117647|4.04140431853|0.0|away
345842|368|everton|3|8.39215686275|13.0224719269|0.0|home|338|reading|1|0.0|0.0|0.0|away
345843|338|reading|0|0.248366013072|2.28172920825|0.0|home|350|wigan_athletic|3|6.40522875817|8.85278133504|1.0|away
345844|336|stoke_city|2|8.01960784314|11.7753873079|3.0|home|338|reading|1|0.248366013072|2.28172920825|0.0|away
345845|338|reading|2|0.248366013072|2.28172920825|0.0|home|366|sunderland|1|3.13071895425|4.38012864355|0.0|away
345846|338|reading|2|0.248366013072|2.28172920825|0.0|home|363|chelsea|2|8.41830065359|16.7228911951|0.0|away
345847|361|newcastle_united|1|5.61437908497|6.75541340226|4.0|home|338|reading|2|0.0326797385621|0.266134288516|0.0|away
345848|338|reading|3|0.0130718954248|0.113582661418|0.0|home|383|west_bromwich_albion|2|2.83660130719|5.46223818276|0.0|away
345849|367|tottenham_hotspur|3|3.54248366013|8.8035843325|0.0|home|338|reading|1|0.0130718954248|0.113582661418|0.0|away
345850|338|reading|1|0.0130718954248|0.113582661418|0.0|home|371|west_ham_united|0|2.30718954248|6.48505677557|0.0|away
345851|338|reading|0|0.0130718954248|0.113582661418|0.0|home|318|swansea_city|0|2.52287581699|4.45762175713|0.0|away
345852|382|manchester_city|1|8.28104575163|11.5348052537|1.0|home|338|reading|0|0.222222222222|2.27007305236|0.0|away
345853|338|reading|2|0.222222222222|2.27007305236|0.0|home|359|arsenal|5|6.45751633987|8.01875817819|3.0|away
345854|338|reading|3|0.196078431373|2.25805406284|0.0|home|360|manchester_united|4|16.5359477124|16.8169794929|10.0|away
345855|362|aston_villa|1|2.78431372549|5.41474768599|0.0|home|338|reading|0|0.320261437908|2.71922132927|0.0|away
345856|350|wigan_athletic|3|6.28104575163|8.75181214948|3.0|home|338|reading|2|0.183006535948|2.25625610566|0.0|away
345857|338|reading|2|0.183006535948|2.25625610566|0.0|home|368|everton|1|8.11764705882|12.8530870006|0.0|away
345858|338|reading|0|0.209150326797|2.26843528108|0.0|home|381|norwich_city|0|2.47058823529|4.09855517908|0.0|away
345859|334|queens_park_rangers|1|3.13071895425|5.81151978644|0.0|home|338|reading|1|0.222222222222|2.27007305236|0.0|away
345860|338|reading|3|0.222222222222|2.27007305236|0.0|home|370|fulham|3|4.52287581699|9.68124996475|0.0|away
345861|364|liverpool|1|4.60130718954|9.77481081126|0.0|home|338|reading|0|0.0261437908497|0.254314724946|0.0|away
345862|318|swansea_city|2|2.54901960784|4.3505557852|0.0|home|338|reading|2|0.0261437908497|0.254314724946|0.0|away
345863|338|reading|2|0.0261437908497|0.254314724946|0.0|home|361|newcastle_united|2|5.71895424837|7.08165033417|4.0|away
345864|383|west_bromwich_albion|1|5.8954248366|6.83050003308|3.0|home|338|reading|0|0.00653594771242|0.0805805752022|0.0|away
345865|338|reading|1|0.00653594771242|0.0805805752022|0.0|home|367|tottenham_hotspur|3|4.6862745098|10.2181886966|0.0|away
345866|363|chelsea|4|14.0980392157|18.1186231806|8.0|home|338|reading|2|0.0|0.0|0.0|away
345867|366|sunderland|3|4.1045751634|4.37635267409|3.0|home|338|reading|0|0.320261437908|2.71922132927|0.0|away
345868|338|reading|1|0.0|0.0|0.0|home|336|stoke_city|1|12.9411764706|13.3005652709|9.0|away
345872|376|southampton|1|0.00653594771242|0.0805805752022|0.0|home|336|stoke_city|1|7.33333333333|10.9144025492|1.0|away
345873|366|sunderland|1|2.0522875817|3.68141570111|0.0|home|376|southampton|1|0.0|0.0|0.0|away
345874|367|tottenham_hotspur|1|5.05882352941|11.6266739151|0.0|home|376|southampton|0|0.00653594771242|0.0805805752022|0.0|away
345875|376|southampton|0|0.0522875816993|0.439709495204|0.0|home|383|west_bromwich_albion|3|5.61437908497|6.86387167846|1.0|away
345876|318|swansea_city|0|3.11764705882|4.91754385857|0.0|home|376|southampton|0|0.0196078431373|0.179708850783|0.0|away
345877|376|southampton|1|0.0522875816993|0.439709495204|0.0|home|371|west_ham_united|1|1.64705882353|5.81689065048|0.0|away
345878|338|reading|0|0.0261437908497|0.254314724946|0.0|home|376|southampton|2|0.0196078431373|0.179708850783|0.0|away
345879|376|southampton|2|0.0522875816993|0.439709495204|0.0|home|363|chelsea|1|10.2091503268|18.722135232|0.0|away
345880|376|southampton|3|0.0|0.0|0.0|home|364|liverpool|1|3.67973856209|7.21078857179|0.0|away
345881|381|norwich_city|0|1.57516339869|3.73237524551|0.0|home|376|southampton|0|0.0|0.0|0.0|away
345882|376|southampton|1|0.0196078431373|0.179708850783|0.0|home|334|queens_park_rangers|2|0.790849673203|2.63375175323|0.0|away
345883|361|newcastle_united|4|3.55555555556|6.07242657927|0.0|home|376|southampton|2|0.0196078431373|0.179708850783|0.0|away
345884|376|southampton|3|0.0522875816993|0.439709495204|0.0|home|382|manchester_city|1|9.53594771242|10.4625233112|8.0|away
345885|350|wigan_athletic|2|4.06535947712|6.90900066799|0.0|home|376|southampton|2|0.0196078431373|0.179708850783|0.0|away
345886|360|manchester_united|2|10.7647058824|14.9905262919|4.0|home|376|southampton|1|0.0522875816993|0.439709495204|0.0|away
345887|376|southampton|0|0.0522875816993|0.439709495204|0.0|home|368|everton|0|11.4705882353|15.6798271064|2.0|away
345888|362|aston_villa|0|2.39869281046|4.68531270611|0.0|home|376|southampton|1|0.0522875816993|0.439709495204|0.0|away
345889|376|southampton|1|0.0|0.0|0.0|home|359|arsenal|1|6.2091503268|8.12858555959|3.0|away
345890|336|stoke_city|3|7.17647058824|10.2013184122|3.0|home|376|southampton|3|0.0522875816993|0.439709495204|0.0|away
345891|370|fulham|1|5.03267973856|9.66728753966|0.0|home|376|southampton|1|0.0|0.0|0.0|away
345892|376|southampton|0|0.0|0.0|0.0|home|366|sunderland|1|3.93464052288|4.52830344172|2.0|away
345893|363|chelsea|2|10.4705882353|18.818381649|0.0|home|376|southampton|2|0.0196078431373|0.179708850783|0.0|away
345894|376|southampton|1|0.00653594771242|0.0805805752022|0.0|home|338|reading|0|0.196078431373|2.25805406284|0.0|away
345895|364|liverpool|1|7.92810457516|14.1324752677|2.0|home|376|southampton|0|0.0|0.0|0.0|away
345896|376|southampton|1|0.00653594771242|0.0805805752022|0.0|home|381|norwich_city|1|3.22875816993|4.55252100242|0.0|away
345897|376|southampton|2|0.0|0.0|0.0|home|361|newcastle_united|0|4.85620915033|5.55826923343|3.0|away
345898|334|queens_park_rangers|1|1.53594771242|3.63538553986|0.0|home|376|southampton|3|0.0522875816993|0.439709495204|0.0|away
345899|376|southampton|1|0.0522875816993|0.439709495204|0.0|home|318|swansea_city|1|2.54901960784|4.25639261861|0.0|away
345900|383|west_bromwich_albion|2|4.98692810458|6.6194276633|1.0|home|376|southampton|0|0.0130718954248|0.161161150404|0.0|away
345901|376|southampton|1|0.0130718954248|0.161161150404|0.0|home|367|tottenham_hotspur|2|4.2091503268|9.50930304366|0.0|away
345902|371|west_ham_united|4|1.52287581699|4.65275934338|0.0|home|376|southampton|1|0.0|0.0|0.0|away
345903|376|southampton|2|0.0130718954248|0.161161150404|0.0|home|370|fulham|2|6.02614379085|10.4117503457|2.0|away
345904|368|everton|3|13.1176470588|15.2705197537|7.0|home|376|southampton|1|0.0|0.0|0.0|away
345905|376|southampton|4|0.0130718954248|0.161161150404|0.0|home|362|aston_villa|1|2.65359477124|5.26217264386|0.0|away
345906|359|arsenal|6|5.32026143791|7.10026566268|3.0|home|376|southampton|1|0.0130718954248|0.161161150404|0.0|away
345907|376|southampton|2|0.0130718954248|0.161161150404|0.0|home|360|manchester_united|3|14.3006535948|18.987813418|7.0|away
345908|376|southampton|0|0.0130718954248|0.161161150404|0.0|home|350|wigan_athletic|2|8.47058823529|9.38505196084|5.0|away
345909|382|manchester_city|3|13.5882352941|9.43538702218|13.0|home|376|southampton|2|0.0130718954248|0.161161150404|0.0|away
