MatchID|Year|Team1|score1|Team2|score2
220130026|2002|chicago_bulls|78|utah_jazz|90
220131024|2002|los_angeles_clippers|91|san_antonio_spurs|87
220131028|2002|boston_celtics|92|toronto_raptors|97
220202001|2002|los_angeles_clippers|94|atlanta_hawks|101
220202005|2002|detroit_pistons|115|cleveland_cavaliers|107
220202015|2002|philadelphia_76ers|86|milwaukee_bucks|81
220203006|2002|los_angeles_lakers|101|dallas_mavericks|94
220204024|2002|minnesota_timberwolves|83|san_antonio_spurs|113
220205007|2002|portland_trail_blazers|96|denver_nuggets|97
220205008|2002|philadelphia_76ers|82|detroit_pistons|86
220205011|2002|dallas_mavericks|141|indiana_pacers|140
220205014|2002|atlanta_hawks|76|miami_heat|73
220205018|2002|los_angeles_clippers|112|new_york_knicks|110
220205019|2002|cleveland_cavaliers|98|orlando_magic|106
220205027|2002|toronto_raptors|94|washington_wizards|99
220205029|2002|utah_jazz|79|memphis_grizzlies|86
220206002|2002|sacramento_kings|102|boston_celtics|85
220206005|2002|houston_rockets|109|cleveland_cavaliers|111
220206013|2002|chicago_bulls|97|los_angeles_lakers|89
220206016|2002|portland_trail_blazers|103|minnesota_timberwolves|113
220207008|2002|los_angeles_clippers|92|detroit_pistons|105
220207015|2002|memphis_grizzlies|103|milwaukee_bucks|107
220207018|2002|atlanta_hawks|89|new_york_knicks|92
220207027|2002|sacramento_kings|101|washington_wizards|108
220207028|2002|san_antonio_spurs|74|toronto_raptors|80
220212004|2002|milwaukee_bucks|92|chicago_bulls|96
220212005|2002|toronto_raptors|81|cleveland_cavaliers|99
220212007|2002|boston_celtics|110|denver_nuggets|93
220212008|2002|phoenix_suns|99|detroit_pistons|71
220212010|2002|memphis_grizzlies|78|houston_rockets|85
220212011|2002|utah_jazz|98|indiana_pacers|82
220212013|2002|washington_wizards|94|los_angeles_lakers|103
220212019|2002|new_york_knicks|114|orlando_magic|122
220212023|2002|san_antonio_spurs|86|sacramento_kings|99
220213009|2002|boston_celtics|75|golden_state_warriors|92
220213014|2002|orlando_magic|95|miami_heat|112
220213015|2002|cleveland_cavaliers|115|milwaukee_bucks|107
220213016|2002|phoenix_suns|92|minnesota_timberwolves|107
220213018|2002|toronto_raptors|82|new_york_knicks|89
220213022|2002|dallas_mavericks|103|portland_trail_blazers|114
220214012|2002|san_antonio_spurs|89|los_angeles_clippers|76
220214020|2002|utah_jazz|98|philadelphia_76ers|91
220214023|2002|washington_wizards|93|sacramento_kings|109
220214029|2002|denver_nuggets|100|memphis_grizzlies|85
220215009|2002|san_antonio_spurs|108|golden_state_warriors|99
220215013|2002|atlanta_hawks|93|los_angeles_lakers|90
220215015|2002|miami_heat|90|milwaukee_bucks|88
220215016|2002|denver_nuggets|99|minnesota_timberwolves|98
