matchid|datetime|year
290418002|2009-04-18 00:00:00|2009
290418005|2009-04-18 00:00:00|2009
290418022|2009-04-18 00:00:00|2009
290418024|2009-04-18 00:00:00|2009
290419001|2009-04-19 00:00:00|2009
290419007|2009-04-19 00:00:00|2009
290419013|2009-04-19 00:00:00|2009
290419019|2009-04-19 00:00:00|2009
290420002|2009-04-20 00:00:00|2009
290420024|2009-04-20 00:00:00|2009
290421005|2009-04-21 00:00:00|2009
290421013|2009-04-21 00:00:00|2009
290421022|2009-04-21 00:00:00|2009
290422001|2009-04-22 00:00:00|2009
290422007|2009-04-22 00:00:00|2009
290422019|2009-04-22 00:00:00|2009
290423004|2009-04-23 00:00:00|2009
290423006|2009-04-23 00:00:00|2009
290423026|2009-04-23 00:00:00|2009
290424008|2009-04-24 00:00:00|2009
290424010|2009-04-24 00:00:00|2009
290424020|2009-04-24 00:00:00|2009
290425003|2009-04-25 00:00:00|2009
290425006|2009-04-25 00:00:00|2009
290425014|2009-04-25 00:00:00|2009
290425026|2009-04-25 00:00:00|2009
290426004|2009-04-26 00:00:00|2009
290426008|2009-04-26 00:00:00|2009
290426010|2009-04-26 00:00:00|2009
290426020|2009-04-26 00:00:00|2009
290427003|2009-04-27 00:00:00|2009
290427013|2009-04-27 00:00:00|2009
290427014|2009-04-27 00:00:00|2009
290428002|2009-04-28 00:00:00|2009
290428019|2009-04-28 00:00:00|2009
290428022|2009-04-28 00:00:00|2009
290428024|2009-04-28 00:00:00|2009
290429001|2009-04-29 00:00:00|2009
290429007|2009-04-29 00:00:00|2009
290430004|2009-04-30 00:00:00|2009
290430010|2009-04-30 00:00:00|2009
290430020|2009-04-30 00:00:00|2009
290501014|2009-05-01 00:00:00|2009
290502002|2009-05-02 00:00:00|2009
290503001|2009-05-03 00:00:00|2009
290503007|2009-05-03 00:00:00|2009
290504002|2009-05-04 00:00:00|2009
290504013|2009-05-04 00:00:00|2009
290505005|2009-05-05 00:00:00|2009
290505007|2009-05-05 00:00:00|2009
290506002|2009-05-06 00:00:00|2009
290506013|2009-05-06 00:00:00|2009
290507005|2009-05-07 00:00:00|2009
290508010|2009-05-08 00:00:00|2009
290508019|2009-05-08 00:00:00|2009
290509001|2009-05-09 00:00:00|2009
290509006|2009-05-09 00:00:00|2009
290510010|2009-05-10 00:00:00|2009
290510019|2009-05-10 00:00:00|2009
290511001|2009-05-11 00:00:00|2009
290511006|2009-05-11 00:00:00|2009
290512002|2009-05-12 00:00:00|2009
290512013|2009-05-12 00:00:00|2009
290513007|2009-05-13 00:00:00|2009
290514010|2009-05-14 00:00:00|2009
290514019|2009-05-14 00:00:00|2009
290517002|2009-05-17 00:00:00|2009
290517013|2009-05-17 00:00:00|2009
290519013|2009-05-19 00:00:00|2009
290520005|2009-05-20 00:00:00|2009
290521013|2009-05-21 00:00:00|2009
290522005|2009-05-22 00:00:00|2009
290523007|2009-05-23 00:00:00|2009
290524019|2009-05-24 00:00:00|2009
290525007|2009-05-25 00:00:00|2009
290526019|2009-05-26 00:00:00|2009
290527013|2009-05-27 00:00:00|2009
290528005|2009-05-28 00:00:00|2009
290529007|2009-05-29 00:00:00|2009
290530019|2009-05-30 00:00:00|2009
290604013|2009-06-04 00:00:00|2009
290607013|2009-06-07 00:00:00|2009
290609019|2009-06-09 00:00:00|2009
290611019|2009-06-11 00:00:00|2009
290614019|2009-06-14 00:00:00|2009
291001026|2009-10-01 00:00:00|2009
291002011|2009-10-02 00:00:00|2009
291003007|2009-10-03 00:00:00|2009
291004009|2009-10-04 00:00:00|2009
291004016|2009-10-04 00:00:00|2009
291004018|2009-10-04 00:00:00|2009
291005006|2009-10-05 00:00:00|2009
291005008|2009-10-05 00:00:00|2009
291006004|2009-10-06 00:00:00|2009
291006005|2009-10-06 00:00:00|2009
291006020|2009-10-06 00:00:00|2009
291006021|2009-10-06 00:00:00|2009
291006022|2009-10-06 00:00:00|2009
291006024|2009-10-06 00:00:00|2009
291006027|2009-10-06 00:00:00|2009
291007001|2009-10-07 00:00:00|2009
291007008|2009-10-07 00:00:00|2009
291007010|2009-10-07 00:00:00|2009
291007013|2009-10-07 00:00:00|2009
291007019|2009-10-07 00:00:00|2009
291007023|2009-10-07 00:00:00|2009
291007028|2009-10-07 00:00:00|2009
291007029|2009-10-07 00:00:00|2009
291008011|2009-10-08 00:00:00|2009
291008030|2009-10-08 00:00:00|2009
291008132|2009-10-08 00:00:00|2009
291009002|2009-10-09 00:00:00|2009
291009012|2009-10-09 00:00:00|2009
291009013|2009-10-09 00:00:00|2009
291009016|2009-10-09 00:00:00|2009
291009019|2009-10-09 00:00:00|2009
291009020|2009-10-09 00:00:00|2009
291009024|2009-10-09 00:00:00|2009
291009027|2009-10-09 00:00:00|2009
291010003|2009-10-10 00:00:00|2009
291010015|2009-10-10 00:00:00|2009
291010021|2009-10-10 00:00:00|2009
291010030|2009-10-10 00:00:00|2009
291011002|2009-10-11 00:00:00|2009
291011006|2009-10-11 00:00:00|2009
291011007|2009-10-11 00:00:00|2009
291011008|2009-10-11 00:00:00|2009
291011014|2009-10-11 00:00:00|2009
291011028|2009-10-11 00:00:00|2009
291012001|2009-10-12 00:00:00|2009
291012005|2009-10-12 00:00:00|2009
291012010|2009-10-12 00:00:00|2009
291012012|2009-10-12 00:00:00|2009
291012025|2009-10-12 00:00:00|2009
291012029|2009-10-12 00:00:00|2009
291013003|2009-10-13 00:00:00|2009
291013004|2009-10-13 00:00:00|2009
291013008|2009-10-13 00:00:00|2009
291013017|2009-10-13 00:00:00|2009
291013018|2009-10-13 00:00:00|2009
291014002|2009-10-14 00:00:00|2009
291014005|2009-10-14 00:00:00|2009
291014016|2009-10-14 00:00:00|2009
291014022|2009-10-14 00:00:00|2009
291014024|2009-10-14 00:00:00|2009
291014025|2009-10-14 00:00:00|2009
291014029|2009-10-14 00:00:00|2009
291015006|2009-10-15 00:00:00|2009
291015013|2009-10-15 00:00:00|2009
291015014|2009-10-15 00:00:00|2009
291015026|2009-10-15 00:00:00|2009
291015028|2009-10-15 00:00:00|2009
291016004|2009-10-16 00:00:00|2009
291016011|2009-10-16 00:00:00|2009
291016018|2009-10-16 00:00:00|2009
291016021|2009-10-16 00:00:00|2009
291016024|2009-10-16 00:00:00|2009
291017003|2009-10-17 00:00:00|2009
291017006|2009-10-17 00:00:00|2009
291017012|2009-10-17 00:00:00|2009
291017013|2009-10-17 00:00:00|2009
291017015|2009-10-17 00:00:00|2009
291017023|2009-10-17 00:00:00|2009
291017029|2009-10-17 00:00:00|2009
291018013|2009-10-18 00:00:00|2009
291018018|2009-10-18 00:00:00|2009
291018021|2009-10-18 00:00:00|2009
291018022|2009-10-18 00:00:00|2009
291018028|2009-10-18 00:00:00|2009
291018030|2009-10-18 00:00:00|2009
291019001|2009-10-19 00:00:00|2009
291019004|2009-10-19 00:00:00|2009
291019010|2009-10-19 00:00:00|2009
291020005|2009-10-20 00:00:00|2009
291020007|2009-10-20 00:00:00|2009
291020012|2009-10-20 00:00:00|2009
291020013|2009-10-20 00:00:00|2009
291020018|2009-10-20 00:00:00|2009
291020020|2009-10-20 00:00:00|2009
291020021|2009-10-20 00:00:00|2009
291020022|2009-10-20 00:00:00|2009
291020025|2009-10-20 00:00:00|2009
291020030|2009-10-20 00:00:00|2009
291021005|2009-10-21 00:00:00|2009
291021014|2009-10-21 00:00:00|2009
291021017|2009-10-21 00:00:00|2009
291021019|2009-10-21 00:00:00|2009
291022008|2009-10-22 00:00:00|2009
291022009|2009-10-22 00:00:00|2009
291022013|2009-10-22 00:00:00|2009
291022014|2009-10-22 00:00:00|2009
291022021|2009-10-22 00:00:00|2009
291022025|2009-10-22 00:00:00|2009
291023004|2009-10-23 00:00:00|2009
291023010|2009-10-23 00:00:00|2009
291023011|2009-10-23 00:00:00|2009
291023012|2009-10-23 00:00:00|2009
291023013|2009-10-23 00:00:00|2009
291023015|2009-10-23 00:00:00|2009
291023016|2009-10-23 00:00:00|2009
291023017|2009-10-23 00:00:00|2009
291023019|2009-10-23 00:00:00|2009
291023023|2009-10-23 00:00:00|2009
291023030|2009-10-23 00:00:00|2009
291027005|2009-10-27 00:00:00|2009
291027006|2009-10-27 00:00:00|2009
291027013|2009-10-27 00:00:00|2009
291027022|2009-10-27 00:00:00|2009
291028001|2009-10-28 00:00:00|2009
291028002|2009-10-28 00:00:00|2009
291028007|2009-10-28 00:00:00|2009
291028009|2009-10-28 00:00:00|2009
291028012|2009-10-28 00:00:00|2009
291028014|2009-10-28 00:00:00|2009
291028016|2009-10-28 00:00:00|2009
291028019|2009-10-28 00:00:00|2009
291028024|2009-10-28 00:00:00|2009
291028025|2009-10-28 00:00:00|2009
291028028|2009-10-28 00:00:00|2009
291028029|2009-10-28 00:00:00|2009
291029004|2009-10-29 00:00:00|2009
291029022|2009-10-29 00:00:00|2009
291030001|2009-10-30 00:00:00|2009
291030002|2009-10-30 00:00:00|2009
291030003|2009-10-30 00:00:00|2009
291030008|2009-10-30 00:00:00|2009
291030011|2009-10-30 00:00:00|2009
291030013|2009-10-30 00:00:00|2009
291030016|2009-10-30 00:00:00|2009
291030017|2009-10-30 00:00:00|2009
291030020|2009-10-30 00:00:00|2009
291030021|2009-10-30 00:00:00|2009
291030026|2009-10-30 00:00:00|2009
291030029|2009-10-30 00:00:00|2009
291030030|2009-10-30 00:00:00|2009
291031005|2009-10-31 00:00:00|2009
291031010|2009-10-31 00:00:00|2009
291031012|2009-10-31 00:00:00|2009
291031015|2009-10-31 00:00:00|2009
291031018|2009-10-31 00:00:00|2009
291031024|2009-10-31 00:00:00|2009
291031027|2009-10-31 00:00:00|2009
291101002|2009-11-01 00:00:00|2009
291101002|2009-11-01 00:00:00|2009
291101007|2009-11-01 00:00:00|2009
291101013|2009-11-01 00:00:00|2009
291101014|2009-11-01 00:00:00|2009
291101021|2009-11-01 00:00:00|2009
291101025|2009-11-01 00:00:00|2009
291101028|2009-11-01 00:00:00|2009
291102012|2009-11-02 00:00:00|2009
291102018|2009-11-02 00:00:00|2009
291102023|2009-11-02 00:00:00|2009
291102026|2009-11-02 00:00:00|2009
291102030|2009-11-02 00:00:00|2009
291103004|2009-11-03 00:00:00|2009
291103005|2009-11-03 00:00:00|2009
291103006|2009-11-03 00:00:00|2009
291103008|2009-11-03 00:00:00|2009
291103011|2009-11-03 00:00:00|2009
291103014|2009-11-03 00:00:00|2009
291103020|2009-11-03 00:00:00|2009
291103022|2009-11-03 00:00:00|2009
291103025|2009-11-03 00:00:00|2009
291104003|2009-11-04 00:00:00|2009
291104009|2009-11-04 00:00:00|2009
291104010|2009-11-04 00:00:00|2009
291104016|2009-11-04 00:00:00|2009
291104017|2009-11-04 00:00:00|2009
291104018|2009-11-04 00:00:00|2009
291104019|2009-11-04 00:00:00|2009
291104023|2009-11-04 00:00:00|2009
291104027|2009-11-04 00:00:00|2009
291104028|2009-11-04 00:00:00|2009
291105005|2009-11-05 00:00:00|2009
291105026|2009-11-05 00:00:00|2009
291106002|2009-11-06 00:00:00|2009
291106003|2009-11-06 00:00:00|2009
291106009|2009-11-06 00:00:00|2009
291106010|2009-11-06 00:00:00|2009
291106011|2009-11-06 00:00:00|2009
291106013|2009-11-06 00:00:00|2009
291106014|2009-11-06 00:00:00|2009
291106016|2009-11-06 00:00:00|2009
291106018|2009-11-06 00:00:00|2009
291106019|2009-11-06 00:00:00|2009
291106020|2009-11-06 00:00:00|2009
291106022|2009-11-06 00:00:00|2009
291106030|2009-11-06 00:00:00|2009
291107001|2009-11-07 00:00:00|2009
291107004|2009-11-07 00:00:00|2009
291107006|2009-11-07 00:00:00|2009
291107012|2009-11-07 00:00:00|2009
291107015|2009-11-07 00:00:00|2009
291107017|2009-11-07 00:00:00|2009
291107026|2009-11-07 00:00:00|2009
291108008|2009-11-08 00:00:00|2009
291108013|2009-11-08 00:00:00|2009
291108022|2009-11-08 00:00:00|2009
291108023|2009-11-08 00:00:00|2009
291108025|2009-11-08 00:00:00|2009
291108027|2009-11-08 00:00:00|2009
291109009|2009-11-09 00:00:00|2009
291109012|2009-11-09 00:00:00|2009
291109018|2009-11-09 00:00:00|2009
291109020|2009-11-09 00:00:00|2009
291109024|2009-11-09 00:00:00|2009
291110004|2009-11-10 00:00:00|2009
291110006|2009-11-10 00:00:00|2009
291110014|2009-11-10 00:00:00|2009
291110023|2009-11-10 00:00:00|2009
291110029|2009-11-10 00:00:00|2009
291110030|2009-11-10 00:00:00|2009
291111002|2009-11-11 00:00:00|2009
291111008|2009-11-11 00:00:00|2009
291111010|2009-11-11 00:00:00|2009
291111011|2009-11-11 00:00:00|2009
291111012|2009-11-11 00:00:00|2009
291111015|2009-11-11 00:00:00|2009
291111016|2009-11-11 00:00:00|2009
291111017|2009-11-11 00:00:00|2009
291111018|2009-11-11 00:00:00|2009
291111019|2009-11-11 00:00:00|2009
291111021|2009-11-11 00:00:00|2009
291111024|2009-11-11 00:00:00|2009
291111028|2009-11-11 00:00:00|2009
291112013|2009-11-12 00:00:00|2009
291112014|2009-11-12 00:00:00|2009
291113002|2009-11-13 00:00:00|2009
291113003|2009-11-13 00:00:00|2009
291113007|2009-11-13 00:00:00|2009
291113012|2009-11-13 00:00:00|2009
291113016|2009-11-13 00:00:00|2009
291113018|2009-11-13 00:00:00|2009
291113019|2009-11-13 00:00:00|2009
291113020|2009-11-13 00:00:00|2009
291113023|2009-11-13 00:00:00|2009
291114001|2009-11-14 00:00:00|2009
291114004|2009-11-14 00:00:00|2009
291114005|2009-11-14 00:00:00|2009
291114011|2009-11-14 00:00:00|2009
291114014|2009-11-14 00:00:00|2009
291114015|2009-11-14 00:00:00|2009
291114024|2009-11-14 00:00:00|2009
291114027|2009-11-14 00:00:00|2009
291114029|2009-11-14 00:00:00|2009
291114030|2009-11-14 00:00:00|2009
291115008|2009-11-15 00:00:00|2009
291115013|2009-11-15 00:00:00|2009
291115021|2009-11-15 00:00:00|2009
291115025|2009-11-15 00:00:00|2009
291116001|2009-11-16 00:00:00|2009
291116015|2009-11-16 00:00:00|2009
291116019|2009-11-16 00:00:00|2009
291117003|2009-11-17 00:00:00|2009
291117005|2009-11-17 00:00:00|2009
291117007|2009-11-17 00:00:00|2009
291117010|2009-11-17 00:00:00|2009
291117013|2009-11-17 00:00:00|2009
291117014|2009-11-17 00:00:00|2009
291117017|2009-11-17 00:00:00|2009
291117023|2009-11-17 00:00:00|2009
291118001|2009-11-18 00:00:00|2009
291118002|2009-11-18 00:00:00|2009
291118006|2009-11-18 00:00:00|2009
291118011|2009-11-18 00:00:00|2009
291118015|2009-11-18 00:00:00|2009
291118016|2009-11-18 00:00:00|2009
291118019|2009-11-18 00:00:00|2009
291118020|2009-11-18 00:00:00|2009
291118022|2009-11-18 00:00:00|2009
291118026|2009-11-18 00:00:00|2009
291118027|2009-11-18 00:00:00|2009
291118029|2009-11-18 00:00:00|2009
291119003|2009-11-19 00:00:00|2009
291119013|2009-11-19 00:00:00|2009
291119024|2009-11-19 00:00:00|2009
291120001|2009-11-20 00:00:00|2009
291120002|2009-11-20 00:00:00|2009
291120006|2009-11-20 00:00:00|2009
291120009|2009-11-20 00:00:00|2009
291120011|2009-11-20 00:00:00|2009
291120012|2009-11-20 00:00:00|2009
291120015|2009-11-20 00:00:00|2009
291120020|2009-11-20 00:00:00|2009
291120025|2009-11-20 00:00:00|2009
291120028|2009-11-20 00:00:00|2009
291121003|2009-11-21 00:00:00|2009
291121005|2009-11-21 00:00:00|2009
291121007|2009-11-21 00:00:00|2009
291121010|2009-11-21 00:00:00|2009
291121017|2009-11-21 00:00:00|2009
291121022|2009-11-21 00:00:00|2009
291121024|2009-11-21 00:00:00|2009
291121026|2009-11-21 00:00:00|2009
291121029|2009-11-21 00:00:00|2009
291122013|2009-11-22 00:00:00|2009
291122014|2009-11-22 00:00:00|2009
291122018|2009-11-22 00:00:00|2009
291122021|2009-11-22 00:00:00|2009
291122028|2009-11-22 00:00:00|2009
291122030|2009-11-22 00:00:00|2009
291123012|2009-11-23 00:00:00|2009
291123022|2009-11-23 00:00:00|2009
291123024|2009-11-23 00:00:00|2009
291123029|2009-11-23 00:00:00|2009
291124006|2009-11-24 00:00:00|2009
291124007|2009-11-24 00:00:00|2009
291124013|2009-11-24 00:00:00|2009
291124026|2009-11-24 00:00:00|2009
291124027|2009-11-24 00:00:00|2009
291124028|2009-11-24 00:00:00|2009
291125002|2009-11-25 00:00:00|2009
291125003|2009-11-25 00:00:00|2009
291125008|2009-11-25 00:00:00|2009
291125010|2009-11-25 00:00:00|2009
291125011|2009-11-25 00:00:00|2009
291125016|2009-11-25 00:00:00|2009
291125019|2009-11-25 00:00:00|2009
291125021|2009-11-25 00:00:00|2009
291125022|2009-11-25 00:00:00|2009
291125023|2009-11-25 00:00:00|2009
291125024|2009-11-25 00:00:00|2009
291125030|2009-11-25 00:00:00|2009
291126001|2009-11-26 00:00:00|2009
291126026|2009-11-26 00:00:00|2009
291127002|2009-11-27 00:00:00|2009
291127007|2009-11-27 00:00:00|2009
291127008|2009-11-27 00:00:00|2009
291127010|2009-11-27 00:00:00|2009
291127011|2009-11-27 00:00:00|2009
291127014|2009-11-27 00:00:00|2009
291127016|2009-11-27 00:00:00|2009
291127020|2009-11-27 00:00:00|2009
291127022|2009-11-27 00:00:00|2009
291127023|2009-11-27 00:00:00|2009
291127025|2009-11-27 00:00:00|2009
291127030|2009-11-27 00:00:00|2009
291128005|2009-11-28 00:00:00|2009
291128009|2009-11-28 00:00:00|2009
291128015|2009-11-28 00:00:00|2009
291128026|2009-11-28 00:00:00|2009
291128027|2009-11-28 00:00:00|2009
291129007|2009-11-29 00:00:00|2009
291129008|2009-11-29 00:00:00|2009
291129012|2009-11-29 00:00:00|2009
291129013|2009-11-29 00:00:00|2009
291129014|2009-11-29 00:00:00|2009
291129018|2009-11-29 00:00:00|2009
291129023|2009-11-29 00:00:00|2009
291129024|2009-11-29 00:00:00|2009
291129025|2009-11-29 00:00:00|2009
291129028|2009-11-29 00:00:00|2009
291130006|2009-11-30 00:00:00|2009
291130009|2009-11-30 00:00:00|2009
291130015|2009-11-30 00:00:00|2009
291130026|2009-11-30 00:00:00|2009
291201007|2009-12-01 00:00:00|2009
291201013|2009-12-01 00:00:00|2009
291201018|2009-12-01 00:00:00|2009
291201022|2009-12-01 00:00:00|2009
291201028|2009-12-01 00:00:00|2009
291201030|2009-12-01 00:00:00|2009
291202001|2009-12-02 00:00:00|2009
291202004|2009-12-02 00:00:00|2009
291202005|2009-12-02 00:00:00|2009
291202012|2009-12-02 00:00:00|2009
291202016|2009-12-02 00:00:00|2009
291202017|2009-12-02 00:00:00|2009
291202019|2009-12-02 00:00:00|2009
291202023|2009-12-02 00:00:00|2009
291202025|2009-12-02 00:00:00|2009
291202027|2009-12-02 00:00:00|2009
291203007|2009-12-03 00:00:00|2009
291203009|2009-12-03 00:00:00|2009
291203024|2009-12-03 00:00:00|2009
291204001|2009-12-04 00:00:00|2009
291204003|2009-12-04 00:00:00|2009
291204005|2009-12-04 00:00:00|2009
291204008|2009-12-04 00:00:00|2009
291204013|2009-12-04 00:00:00|2009
291204017|2009-12-04 00:00:00|2009
291204025|2009-12-04 00:00:00|2009
291204026|2009-12-04 00:00:00|2009
291204027|2009-12-04 00:00:00|2009
291204029|2009-12-04 00:00:00|2009
291205004|2009-12-05 00:00:00|2009
291205006|2009-12-05 00:00:00|2009
291205009|2009-12-05 00:00:00|2009
291205012|2009-12-05 00:00:00|2009
291205016|2009-12-05 00:00:00|2009
291205021|2009-12-05 00:00:00|2009
291205022|2009-12-05 00:00:00|2009
291205024|2009-12-05 00:00:00|2009
291205030|2009-12-05 00:00:00|2009
291206008|2009-12-06 00:00:00|2009
291206013|2009-12-06 00:00:00|2009
291206015|2009-12-06 00:00:00|2009
291206018|2009-12-06 00:00:00|2009
291206023|2009-12-06 00:00:00|2009
291207018|2009-12-07 00:00:00|2009
291207020|2009-12-07 00:00:00|2009
291207025|2009-12-07 00:00:00|2009
291207026|2009-12-07 00:00:00|2009
291208002|2009-12-08 00:00:00|2009
291208003|2009-12-08 00:00:00|2009
291208004|2009-12-08 00:00:00|2009
291208004|2009-12-08 00:00:00|2009
291208006|2009-12-08 00:00:00|2009
291208012|2009-12-08 00:00:00|2009
291208028|2009-12-08 00:00:00|2009
291208029|2009-12-08 00:00:00|2009
291208030|2009-12-08 00:00:00|2009
291209001|2009-12-09 00:00:00|2009
291209010|2009-12-09 00:00:00|2009
291209011|2009-12-09 00:00:00|2009
291209013|2009-12-09 00:00:00|2009
291209015|2009-12-09 00:00:00|2009
291209016|2009-12-09 00:00:00|2009
291209017|2009-12-09 00:00:00|2009
291209020|2009-12-09 00:00:00|2009
291209024|2009-12-09 00:00:00|2009
291210008|2009-12-10 00:00:00|2009
291210026|2009-12-10 00:00:00|2009
291210027|2009-12-10 00:00:00|2009
291211003|2009-12-11 00:00:00|2009
291211004|2009-12-11 00:00:00|2009
291211005|2009-12-11 00:00:00|2009
291211011|2009-12-11 00:00:00|2009
291211013|2009-12-11 00:00:00|2009
291211014|2009-12-11 00:00:00|2009
291211020|2009-12-11 00:00:00|2009
291211021|2009-12-11 00:00:00|2009
291211024|2009-12-11 00:00:00|2009
291211028|2009-12-11 00:00:00|2009
291211029|2009-12-11 00:00:00|2009
291212004|2009-12-12 00:00:00|2009
291212006|2009-12-12 00:00:00|2009
291212007|2009-12-12 00:00:00|2009
291212008|2009-12-12 00:00:00|2009
291212015|2009-12-12 00:00:00|2009
291212023|2009-12-12 00:00:00|2009
291212026|2009-12-12 00:00:00|2009
291212027|2009-12-12 00:00:00|2009
291213001|2009-12-13 00:00:00|2009
291213012|2009-12-13 00:00:00|2009
291213014|2009-12-13 00:00:00|2009
291213025|2009-12-13 00:00:00|2009
291213028|2009-12-13 00:00:00|2009
291214006|2009-12-14 00:00:00|2009
291214007|2009-12-14 00:00:00|2009
291214012|2009-12-14 00:00:00|2009
291214019|2009-12-14 00:00:00|2009
291214020|2009-12-14 00:00:00|2009
291214026|2009-12-14 00:00:00|2009
291214029|2009-12-14 00:00:00|2009
291215004|2009-12-15 00:00:00|2009
291215005|2009-12-15 00:00:00|2009
291215010|2009-12-15 00:00:00|2009
291215014|2009-12-15 00:00:00|2009
291215021|2009-12-15 00:00:00|2009
291215022|2009-12-15 00:00:00|2009
291215030|2009-12-15 00:00:00|2009
291216001|2009-12-16 00:00:00|2009
291216003|2009-12-16 00:00:00|2009
291216007|2009-12-16 00:00:00|2009
291216009|2009-12-16 00:00:00|2009
291216011|2009-12-16 00:00:00|2009
291216015|2009-12-16 00:00:00|2009
291216016|2009-12-16 00:00:00|2009
291216017|2009-12-16 00:00:00|2009
291216019|2009-12-16 00:00:00|2009
291216020|2009-12-16 00:00:00|2009
291216023|2009-12-16 00:00:00|2009
291216025|2009-12-16 00:00:00|2009
291217004|2009-12-17 00:00:00|2009
291217014|2009-12-17 00:00:00|2009
291217022|2009-12-17 00:00:00|2009
291218001|2009-12-18 00:00:00|2009
291218002|2009-12-18 00:00:00|2009
291218003|2009-12-18 00:00:00|2009
291218005|2009-12-18 00:00:00|2009
291218006|2009-12-18 00:00:00|2009
291218009|2009-12-18 00:00:00|2009
291218016|2009-12-18 00:00:00|2009
291218018|2009-12-18 00:00:00|2009
291218025|2009-12-18 00:00:00|2009
291218028|2009-12-18 00:00:00|2009
291218029|2009-12-18 00:00:00|2009
291219004|2009-12-19 00:00:00|2009
291219010|2009-12-19 00:00:00|2009
291219015|2009-12-19 00:00:00|2009
291219017|2009-12-19 00:00:00|2009
291219019|2009-12-19 00:00:00|2009
291219020|2009-12-19 00:00:00|2009
291219021|2009-12-19 00:00:00|2009
291219024|2009-12-19 00:00:00|2009
291219030|2009-12-19 00:00:00|2009
291220002|2009-12-20 00:00:00|2009
291220006|2009-12-20 00:00:00|2009
291220008|2009-12-20 00:00:00|2009
291220014|2009-12-20 00:00:00|2009
291220018|2009-12-20 00:00:00|2009
291220028|2009-12-20 00:00:00|2009
291220029|2009-12-20 00:00:00|2009
291221004|2009-12-21 00:00:00|2009
291221011|2009-12-21 00:00:00|2009
291221019|2009-12-21 00:00:00|2009
291221021|2009-12-21 00:00:00|2009
291221024|2009-12-21 00:00:00|2009
291222002|2009-12-22 00:00:00|2009
291222006|2009-12-22 00:00:00|2009
291222010|2009-12-22 00:00:00|2009
291222013|2009-12-22 00:00:00|2009
291222016|2009-12-22 00:00:00|2009
291222018|2009-12-22 00:00:00|2009
291222027|2009-12-22 00:00:00|2009
291222029|2009-12-22 00:00:00|2009
291222030|2009-12-22 00:00:00|2009
291223003|2009-12-23 00:00:00|2009
291223007|2009-12-23 00:00:00|2009
291223008|2009-12-23 00:00:00|2009
291223014|2009-12-23 00:00:00|2009
291223015|2009-12-23 00:00:00|2009
291223017|2009-12-23 00:00:00|2009
291223019|2009-12-23 00:00:00|2009
291223021|2009-12-23 00:00:00|2009
291223023|2009-12-23 00:00:00|2009
291223024|2009-12-23 00:00:00|2009
291225013|2009-12-25 00:00:00|2009
291225018|2009-12-25 00:00:00|2009
291225019|2009-12-25 00:00:00|2009
291225021|2009-12-25 00:00:00|2009
291225022|2009-12-25 00:00:00|2009
291226004|2009-12-26 00:00:00|2009
291226006|2009-12-26 00:00:00|2009
291226009|2009-12-26 00:00:00|2009
291226011|2009-12-26 00:00:00|2009
291226015|2009-12-26 00:00:00|2009
291226016|2009-12-26 00:00:00|2009
291226017|2009-12-26 00:00:00|2009
291226023|2009-12-26 00:00:00|2009
291226025|2009-12-26 00:00:00|2009
291226026|2009-12-26 00:00:00|2009
291227005|2009-12-27 00:00:00|2009
291227007|2009-12-27 00:00:00|2009
291227012|2009-12-27 00:00:00|2009
291227014|2009-12-27 00:00:00|2009
291227018|2009-12-27 00:00:00|2009
291227028|2009-12-27 00:00:00|2009
291228009|2009-12-28 00:00:00|2009
291228017|2009-12-28 00:00:00|2009
291228021|2009-12-28 00:00:00|2009
291228022|2009-12-28 00:00:00|2009
291228023|2009-12-28 00:00:00|2009
291228029|2009-12-28 00:00:00|2009
291228030|2009-12-28 00:00:00|2009
291229001|2009-12-29 00:00:00|2009
291229004|2009-12-29 00:00:00|2009
291229008|2009-12-29 00:00:00|2009
291229010|2009-12-29 00:00:00|2009
291229013|2009-12-29 00:00:00|2009
291229024|2009-12-29 00:00:00|2009
291229027|2009-12-29 00:00:00|2009
291230003|2009-12-30 00:00:00|2009
291230005|2009-12-30 00:00:00|2009
291230011|2009-12-30 00:00:00|2009
291230016|2009-12-30 00:00:00|2009
291230017|2009-12-30 00:00:00|2009
291230019|2009-12-30 00:00:00|2009
291230021|2009-12-30 00:00:00|2009
291230022|2009-12-30 00:00:00|2009
291230023|2009-12-30 00:00:00|2009
291230028|2009-12-30 00:00:00|2009
291231008|2009-12-31 00:00:00|2009
291231010|2009-12-31 00:00:00|2009
291231012|2009-12-31 00:00:00|2009
291231024|2009-12-31 00:00:00|2009
291231025|2009-12-31 00:00:00|2009
300101001|2010-01-01 00:00:00|2010
300101013|2010-01-01 00:00:00|2010
300101016|2010-01-01 00:00:00|2010
300102002|2010-01-02 00:00:00|2010
300102003|2010-01-02 00:00:00|2010
300102004|2010-01-02 00:00:00|2010
300102011|2010-01-02 00:00:00|2010
300102014|2010-01-02 00:00:00|2010
300102015|2010-01-02 00:00:00|2010
300102017|2010-01-02 00:00:00|2010
300102021|2010-01-02 00:00:00|2010
300102022|2010-01-02 00:00:00|2010
300102023|2010-01-02 00:00:00|2010
300102026|2010-01-02 00:00:00|2010
300102027|2010-01-02 00:00:00|2010
300103005|2010-01-03 00:00:00|2010
300103007|2010-01-03 00:00:00|2010
300103013|2010-01-03 00:00:00|2010
300103018|2010-01-03 00:00:00|2010
300103028|2010-01-03 00:00:00|2010
