PlayerID_Name|Year|AVG|OBP|OPS|WAR
1837__kevin_brown|1999|0.064000|0.086000|0.150000|-0.600000
1837__kevin_brown|2000|0.076000|0.129000|0.205000|-0.400000
1837__kevin_brown|2001|0.083000|0.154000|0.321000|0.100000
1837__kevin_brown|2002|0.250000|0.250000|0.700000|0.300000
1837__kevin_brown|2003|0.159000|0.156000|0.362000|0.000000
1837__kevin_brown|2004|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|2005|0.500000|0.500000|1.500000|0.100000
1906__ellis_burks|1987|0.272000|0.324000|0.765000|2.700000
1906__ellis_burks|1988|0.294000|0.367000|0.848000|5.100000
1906__ellis_burks|1989|0.303000|0.365000|0.836000|3.400000
1906__ellis_burks|1990|0.296000|0.349000|0.835000|3.100000
1906__ellis_burks|1991|0.251000|0.314000|0.736000|2.300000
1906__ellis_burks|1992|0.255000|0.327000|0.744000|1.000000
1906__ellis_burks|1993|0.275000|0.352000|0.793000|2.600000
1906__ellis_burks|1994|0.322000|0.388000|1.066000|1.300000
1906__ellis_burks|1995|0.266000|0.359000|0.855000|-0.500000
1906__ellis_burks|1996|0.344000|0.408000|1.047000|7.700000
1906__ellis_burks|1997|0.290000|0.363000|0.934000|1.800000
