MatchID|Team1|mu_rel_suc_t1|std_rel_suc_t1|med_rel_suc_t1_bin|score01|HAteam01|Team2|mu_rel_suc_t2|std_rel_suc_t2|med_rel_suc_t2|score02|HAteam02
400489105|cleveland_cavaliers|7.307692|10.612411|4.000000|86|away|boston_celtics|10.115385|16.374606|2.000000|103|home
400489106|los_angeles_lakers|11.075758|16.936880|4.000000|106|away|detroit_pistons|11.038462|22.002006|3.000000|102|home
400489107|brooklyn_nets|21.769231|35.829340|5.000000|95|away|houston_rockets|21.294872|19.613646|18.000000|114|home
400489108|golden_state_warriors|17.121212|24.485317|3.000000|112|away|oklahoma_city_thunder|53.256410|60.536159|35.500000|113|home
400489109|washington_wizards|16.500000|18.878661|1.000000|73|away|indiana_pacers|22.269231|34.533400|3.000000|93|home
400489110|new_orleans_pelicans|5.000000|5.111576|7.000000|121|away|philadelphia_76ers|8.303030|25.996486|0.000000|105|home
400489111|new_york_knicks|18.653846|41.436336|2.000000|95|away|denver_nuggets|29.089744|34.419429|2.000000|97|home
400489112|phoenix_suns|5.820513|8.576569|4.000000|112|away|utah_jazz|14.307692|26.722365|1.000000|101|home
400489113|los_angeles_clippers|22.743590|31.392240|5.000000|104|away|sacramento_kings|21.846154|22.509301|9.500000|98|home
400489114|atlanta_hawks|8.705128|22.743897|1.000000|101|away|washington_wizards|16.500000|18.878661|1.000000|108|home
400489115|chicago_bulls|46.763636|63.494585|8.000000|93|away|cleveland_cavaliers|9.025641|10.853304|4.000000|97|home
400489116|brooklyn_nets|21.769231|35.829340|5.000000|97|away|memphis_grizzlies|25.045455|35.551257|3.000000|88|home
400489117|minnesota_timberwolves|8.987179|14.395952|3.000000|112|away|dallas_mavericks|10.560606|23.110491|4.000000|106|home
400489118|houston_rockets|21.294872|19.613646|18.000000|112|away|san_antonio_spurs|80.615385|101.302825|68.000000|106|home
400489119|utah_jazz|14.307692|26.722365|1.000000|112|away|phoenix_suns|5.196970|8.057031|4.000000|104|home
400489120|boston_celtics|10.115385|16.374606|2.000000|85|away|milwaukee_bucks|2.435897|8.896254|0.000000|92|home
400489121|denver_nuggets|29.089744|34.419429|2.000000|112|away|toronto_raptors|15.025641|18.199728|6.000000|98|home
400489122|indiana_pacers|22.269231|34.533400|3.000000|105|away|los_angeles_clippers|22.743590|31.392240|5.000000|100|home
400489123|philadelphia_76ers|8.303030|25.996486|0.000000|100|away|detroit_pistons|11.038462|22.002006|3.000000|115|home
400489124|golden_state_warriors|17.121212|24.485317|3.000000|115|away|sacramento_kings|21.410256|22.797568|5.000000|113|home
400489125|charlotte_bobcats|11.589744|11.190009|5.000000|98|away|miami_heat|115.320513|79.517535|88.000000|99|home
400489126|minnesota_timberwolves|8.987179|14.395952|3.000000|103|away|oklahoma_city_thunder|53.256410|60.536159|35.500000|113|home
400489127|new_orleans_pelicans|5.000000|5.111576|7.000000|103|away|new_york_knicks|18.653846|41.436336|2.000000|99|home
400489128|portland_trail_blazers|16.269231|23.979517|5.000000|114|away|los_angeles_lakers|11.075758|16.936880|4.000000|108|home
400489129|orlando_magic|10.641026|15.304578|2.000000|80|away|washington_wizards|16.500000|18.878661|1.000000|98|home
400489130|new_orleans_pelicans|4.833333|5.127644|7.000000|131|away|chicago_bulls|46.763636|63.494585|8.000000|128|home
400489131|atlanta_hawks|8.705128|22.743897|1.000000|100|away|san_antonio_spurs|80.615385|101.302825|68.000000|102|home
400489132|houston_rockets|21.294872|19.613646|18.000000|103|away|utah_jazz|14.307692|26.722365|1.000000|109|home
400489133|indiana_pacers|22.269231|34.533400|3.000000|102|away|portland_trail_blazers|16.269231|23.979517|5.000000|106|home
400489134|orlando_magic|10.641026|15.304578|2.000000|125|away|philadelphia_76ers|8.303030|25.996486|0.000000|126|home
400489135|milwaukee_bucks|2.435897|8.896254|0.000000|100|away|boston_celtics|10.115385|16.374606|2.000000|108|home
400489136|denver_nuggets|29.089744|34.419429|2.000000|111|away|brooklyn_nets|21.769231|35.829340|5.000000|87|home
400489137|detroit_pistons|11.038462|22.002006|3.000000|107|away|miami_heat|88.474359|71.417287|84.000000|97|home
400489138|phoenix_suns|5.820513|8.576569|4.000000|91|away|memphis_grizzlies|25.045455|35.551257|3.000000|110|home
400489139|charlotte_bobcats|11.589744|11.190009|5.000000|82|away|dallas_mavericks|10.560606|23.110491|4.000000|89|home
400489140|oklahoma_city_thunder|53.717949|60.280306|36.500000|97|away|sacramento_kings|17.589744|21.009422|5.000000|95|home
400489141|toronto_raptors|18.935897|19.439808|6.000000|103|away|golden_state_warriors|17.121212|24.485317|3.000000|112|home
400489142|denver_nuggets|29.089744|34.419429|2.000000|88|away|cleveland_cavaliers|8.974359|10.886329|4.000000|98|home
400489143|los_angeles_clippers|24.036364|33.060805|5.000000|97|away|atlanta_hawks|13.871795|28.597274|1.000000|107|home
400489144|phoenix_suns|5.820513|8.576569|4.000000|97|away|houston_rockets|21.294872|19.613646|18.000000|88|home
400489145|detroit_pistons|11.038462|22.002006|3.000000|105|away|milwaukee_bucks|2.435897|8.896254|0.000000|98|home
400489146|dallas_mavericks|10.560606|23.110491|4.000000|100|away|new_orleans_pelicans|4.833333|5.127644|7.000000|97|home
400489147|indiana_pacers|22.269231|34.533400|3.000000|95|away|utah_jazz|7.807692|21.230758|1.000000|86|home
400489149|oklahoma_city_thunder|53.717949|60.280306|36.500000|104|away|portland_trail_blazers|16.269231|23.979517|5.000000|111|home
400489150|new_york_knicks|18.653846|41.436336|2.000000|113|away|brooklyn_nets|21.769231|35.829340|5.000000|83|home
400489151|los_angeles_clippers|22.743590|31.392240|5.000000|101|away|memphis_grizzlies|25.045455|35.551257|3.000000|81|home
400489152|miami_heat|88.474359|71.417287|84.000000|87|away|chicago_bulls|46.763636|63.494585|8.000000|107|home
400489153|philadelphia_76ers|8.303030|25.996486|0.000000|88|away|charlotte_bobcats|10.128205|10.893846|5.000000|105|home
400489154|milwaukee_bucks|2.435897|8.896254|0.000000|109|away|washington_wizards|9.679487|15.211748|1.000000|105|home
400489155|cleveland_cavaliers|8.974359|10.886329|4.000000|89|away|atlanta_hawks|11.217949|27.688583|1.000000|108|home
400489156|denver_nuggets|29.089744|34.419429|2.000000|98|away|boston_celtics|10.115385|16.374606|2.000000|106|home
400489157|orlando_magic|10.641026|15.304578|2.000000|83|away|new_york_knicks|18.653846|41.436336|2.000000|121|home
400489158|golden_state_warriors|17.803030|24.923045|3.000000|83|away|houston_rockets|21.294872|19.613646|18.000000|105|home
400489159|oklahoma_city_thunder|53.717949|60.280306|36.500000|109|away|new_orleans_pelicans|4.833333|5.127644|7.000000|95|home
400489160|toronto_raptors|15.410256|17.939668|6.000000|97|away|phoenix_suns|5.820513|8.576569|4.000000|106|home
400489161|utah_jazz|11.717949|25.887774|1.000000|98|away|portland_trail_blazers|16.269231|23.979517|5.000000|130|home
400489162|los_angeles_lakers|11.075758|16.936880|4.000000|106|away|sacramento_kings|21.410256|22.797568|5.000000|100|home
400489163|denver_nuggets|29.089744|34.419429|2.000000|103|away|philadelphia_76ers|8.303030|25.996486|0.000000|92|home
400489164|los_angeles_clippers|22.743590|31.392240|5.000000|82|away|cleveland_cavaliers|8.974359|10.886329|4.000000|88|home
400489165|detroit_pistons|11.038462|22.002006|3.000000|92|away|chicago_bulls|48.772727|60.389593|19.500000|75|home
400489166|golden_state_warriors|17.803030|24.923045|3.000000|108|away|memphis_grizzlies|25.045455|35.551257|3.000000|82|home
400489167|miami_heat|115.602564|81.343580|88.000000|103|away|minnesota_timberwolves|8.987179|14.395952|3.000000|82|home
400489168|brooklyn_nets|21.769231|35.829340|5.000000|90|away|milwaukee_bucks|2.435897|8.896254|0.000000|82|home
400489169|indiana_pacers|22.269231|34.533400|3.000000|111|away|san_antonio_spurs|80.615385|101.302825|68.000000|100|home
400489170|sacramento_kings|21.846154|22.509301|9.500000|112|away|utah_jazz|7.576923|20.357396|1.000000|102|home
400489171|dallas_mavericks|10.560606|23.110491|4.000000|108|away|portland_trail_blazers|16.269231|23.979517|5.000000|106|home
400489172|boston_celtics|10.115385|16.374606|2.000000|114|away|new_york_knicks|18.653846|41.436336|2.000000|73|home
400489173|miami_heat|88.474359|71.417287|84.000000|110|away|detroit_pistons|11.038462|22.002006|3.000000|95|home
400489174|orlando_magic|10.641026|15.304578|2.000000|88|away|houston_rockets|21.294872|19.613646|18.000000|98|home
400489175|indiana_pacers|22.269231|34.533400|3.000000|94|away|oklahoma_city_thunder|53.717949|60.280306|36.500000|118|home
400489176|toronto_raptors|14.397436|17.133218|6.000000|106|away|los_angeles_lakers|15.141026|35.429136|4.000000|94|home
400489177|golden_state_warriors|17.803030|24.923045|3.000000|111|away|charlotte_bobcats|10.128205|10.893846|5.000000|115|home
400489178|los_angeles_clippers|22.743590|31.392240|5.000000|94|away|philadelphia_76ers|8.303030|25.996486|0.000000|83|home
400489179|denver_nuggets|29.089744|34.419429|2.000000|75|away|washington_wizards|13.141026|17.366136|1.000000|74|home
400489180|orlando_magic|10.641026|15.304578|2.000000|85|away|memphis_grizzlies|25.045455|35.551257|3.000000|94|home
400489181|portland_trail_blazers|16.269231|23.979517|5.000000|105|away|utah_jazz|7.576923|20.357396|1.000000|94|home
400489182|dallas_mavericks|10.560606|23.110491|4.000000|97|away|sacramento_kings|10.269231|18.333571|0.000000|112|home
400489183|new_york_knicks|18.653846|41.436336|2.000000|94|away|cleveland_cavaliers|8.974359|10.886329|4.000000|109|home
400489184|miami_heat|115.602564|81.343580|88.000000|84|away|indiana_pacers|22.269231|34.533400|3.000000|90|home
400489185|san_antonio_spurs|57.756410|88.465144|39.000000|116|away|toronto_raptors|16.311111|19.776330|6.000000|103|home
400489186|oklahoma_city_thunder|39.769231|51.156352|28.000000|101|away|atlanta_hawks|11.217949|27.688583|1.000000|92|home
400489187|boston_celtics|10.115385|16.374606|2.000000|96|away|brooklyn_nets|21.769231|35.829340|5.000000|104|home
400489188|minnesota_timberwolves|8.987179|14.395952|3.000000|121|away|detroit_pistons|7.384615|15.319864|3.000000|94|home
400489189|milwaukee_bucks|2.435897|8.896254|0.000000|78|away|chicago_bulls|48.772727|60.389593|19.500000|74|home
400489190|phoenix_suns|5.820513|8.576569|4.000000|114|away|los_angeles_lakers|15.141026|35.429136|4.000000|108|home
400489191|orlando_magic|10.641026|15.304578|2.000000|92|away|charlotte_bobcats|9.089744|11.404212|5.000000|83|home
400489192|los_angeles_clippers|20.346154|28.980907|5.000000|96|away|boston_celtics|10.115385|16.374606|2.000000|88|home
400489193|oklahoma_city_thunder|39.769231|51.156352|28.000000|116|away|memphis_grizzlies|25.045455|35.551257|3.000000|100|home
400489194|san_antonio_spurs|57.756410|88.465144|39.000000|109|away|milwaukee_bucks|2.435897|8.896254|0.000000|77|home
400489195|philadelphia_76ers|8.303030|25.996486|0.000000|99|away|minnesota_timberwolves|8.987179|14.395952|3.000000|106|home
400489196|detroit_pistons|11.038462|22.002006|3.000000|106|away|new_orleans_pelicans|4.833333|5.127644|7.000000|111|home
400489197|chicago_bulls|48.772727|60.389593|19.500000|78|away|new_york_knicks|18.653846|41.436336|2.000000|83|home
400489198|utah_jazz|14.307692|26.722365|1.000000|122|away|sacramento_kings|10.269231|18.333571|0.000000|101|home
400489199|dallas_mavericks|10.560606|23.110491|4.000000|93|away|golden_state_warriors|14.939394|24.415518|3.000000|95|home
400489200|los_angeles_clippers|20.346154|28.980907|5.000000|93|away|brooklyn_nets|21.769231|35.829340|5.000000|102|home
400489201|houston_rockets|21.294872|19.613646|18.000000|104|away|portland_trail_blazers|16.269231|23.979517|5.000000|111|home
400489202|charlotte_bobcats|9.089744|11.404212|5.000000|94|away|indiana_pacers|22.269231|34.533400|3.000000|99|home
400489203|cleveland_cavaliers|5.681818|8.346945|4.000000|109|away|orlando_magic|7.102564|14.876060|2.000000|100|home
400489204|philadelphia_76ers|8.303030|25.996486|0.000000|100|away|toronto_raptors|9.192308|17.491432|0.000000|108|home
400489205|washington_wizards|13.141026|17.366136|1.000000|99|away|atlanta_hawks|14.487179|28.877169|1.000000|101|home
400489206|new_york_knicks|18.653846|41.436336|2.000000|86|away|boston_celtics|10.115385|16.374606|2.000000|90|home
400489207|brooklyn_nets|21.769231|35.829340|5.000000|99|away|detroit_pistons|11.756410|22.632621|3.000000|103|home
400489208|memphis_grizzlies|25.045455|35.551257|3.000000|98|away|new_orleans_pelicans|5.590909|4.111983|7.000000|104|home
400489209|los_angeles_lakers|15.141026|35.429136|4.000000|97|away|oklahoma_city_thunder|39.769231|51.156352|28.000000|122|home
400489210|chicago_bulls|42.282051|58.231390|8.000000|91|away|milwaukee_bucks|2.435897|8.896254|0.000000|90|home
400489211|minnesota_timberwolves|8.987179|14.395952|3.000000|110|away|san_antonio_spurs|55.961538|89.405364|39.000000|117|home
400489212|utah_jazz|14.307692|26.722365|1.000000|103|away|denver_nuggets|29.089744|34.419429|2.000000|93|home
400489213|sacramento_kings|10.269231|18.333571|0.000000|107|away|phoenix_suns|5.820513|8.576569|4.000000|116|home
400489214|houston_rockets|21.294872|19.613646|18.000000|116|away|golden_state_warriors|14.015152|24.024288|3.000000|112|home
400489215|los_angeles_lakers|15.141026|35.429136|4.000000|88|away|charlotte_bobcats|9.089744|11.404212|5.000000|85|home
400489216|los_angeles_clippers|20.346154|28.980907|5.000000|113|away|washington_wizards|13.141026|17.366136|1.000000|97|home
400489217|cleveland_cavaliers|7.538462|9.950766|4.000000|107|away|miami_heat|115.602564|81.343580|88.000000|114|home
400489218|atlanta_hawks|14.487179|28.877169|1.000000|106|away|new_york_knicks|18.653846|41.436336|2.000000|111|home
400489219|toronto_raptors|8.884615|17.597334|0.000000|99|away|chicago_bulls|42.282051|58.231390|8.000000|77|home
400489220|portland_trail_blazers|16.269231|23.979517|5.000000|139|away|philadelphia_76ers|8.303030|25.996486|0.000000|105|home
400489221|milwaukee_bucks|2.435897|8.896254|0.000000|93|away|dallas_mavericks|10.742424|16.535829|4.000000|106|home
400489222|san_antonio_spurs|57.756410|88.465144|39.000000|100|away|utah_jazz|14.320513|26.716217|1.000000|84|home
400489223|houston_rockets|21.294872|19.613646|18.000000|91|away|sacramento_kings|10.269231|18.333571|0.000000|106|home
400489224|minnesota_timberwolves|8.987179|14.395952|3.000000|101|away|memphis_grizzlies|25.045455|35.551257|3.000000|93|home
400489225|portland_trail_blazers|16.269231|23.979517|5.000000|111|away|detroit_pistons|17.923077|31.087457|3.000000|109|home
400489226|orlando_magic|11.192308|15.110752|5.000000|98|away|oklahoma_city_thunder|53.256410|60.536159|35.500000|101|home
400489227|new_orleans_pelicans|5.590909|4.111983|7.000000|93|away|denver_nuggets|29.089744|34.419429|2.000000|102|home
400489228|golden_state_warriors|14.015152|24.024288|3.000000|102|away|phoenix_suns|5.820513|8.576569|4.000000|106|home
400489229|detroit_pistons|17.102564|30.809418|3.000000|101|away|indiana_pacers|22.269231|34.533400|3.000000|96|home
400489230|los_angeles_lakers|15.141026|35.429136|4.000000|100|away|atlanta_hawks|14.294872|28.949607|1.000000|114|home
400489231|minnesota_timberwolves|8.987179|14.395952|3.000000|97|away|boston_celtics|10.115385|16.374606|2.000000|101|home
400489232|philadelphia_76ers|8.303030|25.996486|0.000000|94|away|brooklyn_nets|21.769231|35.829340|5.000000|130|home
400489233|utah_jazz|14.320513|26.716217|1.000000|94|away|miami_heat|115.602564|81.343580|88.000000|117|home
400489234|washington_wizards|9.602564|14.349430|0.000000|102|away|new_york_knicks|18.653846|41.436336|2.000000|101|home
400489235|orlando_magic|11.192308|15.110752|5.000000|83|away|chicago_bulls|46.984848|61.913795|8.000000|82|home
400489236|san_antonio_spurs|80.615385|101.302825|68.000000|92|away|los_angeles_clippers|20.346154|28.980907|5.000000|115|home
400489237|sacramento_kings|10.269231|18.333571|0.000000|87|away|charlotte_bobcats|9.089744|11.404212|5.000000|95|home
400489238|portland_trail_blazers|16.269231|23.979517|5.000000|119|away|cleveland_cavaliers|8.974359|10.886329|4.000000|116|home
400489239|los_angeles_lakers|15.141026|35.429136|4.000000|96|away|memphis_grizzlies|19.060606|32.711725|3.000000|92|home
400489240|oklahoma_city_thunder|53.256410|60.536159|35.500000|105|away|denver_nuggets|29.089744|34.419429|2.000000|93|home
400489241|new_orleans_pelicans|5.590909|4.111983|7.000000|93|away|golden_state_warriors|14.015152|24.024288|3.000000|104|home
400489242|indiana_pacers|22.269231|34.533400|3.000000|94|away|miami_heat|115.602564|81.343580|88.000000|97|home
400489243|utah_jazz|14.320513|26.716217|1.000000|86|away|orlando_magic|8.000000|9.590326|2.000000|82|home
400489244|charlotte_bobcats|9.089744|11.404212|5.000000|104|away|toronto_raptors|12.192308|22.208833|0.000000|102|home
400489245|sacramento_kings|10.269231|18.333571|0.000000|107|away|atlanta_hawks|14.294872|28.949607|1.000000|124|home
400489246|detroit_pistons|11.717949|22.715011|3.000000|107|away|boston_celtics|10.115385|16.374606|2.000000|106|home
400489247|washington_wizards|15.602564|17.219056|5.000000|113|away|brooklyn_nets|21.769231|35.829340|5.000000|107|home
400489248|new_york_knicks|18.615385|42.843852|2.000000|107|away|milwaukee_bucks|2.435897|8.896254|0.000000|101|home
400489249|portland_trail_blazers|16.269231|23.979517|5.000000|109|away|minnesota_timberwolves|8.987179|14.395952|3.000000|120|home
400489250|memphis_grizzlies|19.060606|32.711725|3.000000|91|away|dallas_mavericks|13.076923|23.831013|4.000000|105|home
400489251|san_antonio_spurs|62.807692|74.069797|52.000000|108|away|phoenix_suns|5.820513|8.576569|4.000000|101|home
400489252|chicago_bulls|46.984848|61.913795|8.000000|94|away|houston_rockets|21.294872|19.613646|18.000000|109|home
400489253|new_orleans_pelicans|5.717949|3.869332|7.000000|95|away|los_angeles_clippers|20.346154|28.980907|5.000000|108|home
400489254|chicago_bulls|46.984848|61.913795|8.000000|95|away|oklahoma_city_thunder|53.256410|60.536159|35.500000|107|home
400489255|san_antonio_spurs|34.948718|39.871877|16.500000|104|away|golden_state_warriors|14.015152|24.024288|3.000000|102|home
400489256|brooklyn_nets|21.769231|35.829340|5.000000|120|away|philadelphia_76ers|8.303030|25.996486|0.000000|121|home
400489257|utah_jazz|14.320513|26.716217|1.000000|85|away|atlanta_hawks|14.294872|28.949607|1.000000|118|home
400489258|milwaukee_bucks|2.435897|8.896254|0.000000|111|away|cleveland_cavaliers|7.076923|10.524415|4.000000|114|home
400489259|charlotte_bobcats|9.089744|11.404212|5.000000|116|away|detroit_pistons|11.717949|22.715011|3.000000|106|home
400489260|sacramento_kings|10.269231|18.333571|0.000000|103|away|miami_heat|115.602564|81.343580|88.000000|122|home
400489261|houston_rockets|21.294872|19.613646|18.000000|81|away|indiana_pacers|26.884615|37.259995|3.000000|114|home
400489262|toronto_raptors|11.961538|22.302950|0.000000|109|away|dallas_mavericks|13.076923|23.831013|4.000000|108|home
400489263|phoenix_suns|5.820513|8.576569|4.000000|103|away|denver_nuggets|29.089744|34.419429|2.000000|99|home
400489264|minnesota_timberwolves|8.987179|14.395952|3.000000|91|away|los_angeles_lakers|8.115385|15.393123|4.000000|104|home
400489265|memphis_grizzlies|19.060606|32.711725|3.000000|95|away|new_york_knicks|8.036765|25.534696|1.000000|87|home
400489265|memphis_grizzlies|19.060606|32.711725|3.000000|95|away|new_york_knicks|8.036765|25.534696|1.000000|87|home
400489266|washington_wizards|11.590476|16.332670|0.000000|106|away|boston_celtics|10.115385|16.374606|2.000000|99|home
400489266|washington_wizards|11.590476|16.332670|0.000000|106|away|boston_celtics|10.115385|16.374606|2.000000|99|home
400489267|utah_jazz|14.307692|26.722365|1.000000|88|away|charlotte_bobcats|9.089744|11.404212|5.000000|85|home
400489267|utah_jazz|14.307692|26.722365|1.000000|88|away|charlotte_bobcats|9.089744|11.404212|5.000000|85|home
400489268|sacramento_kings|10.269231|18.333571|0.000000|105|away|orlando_magic|7.956044|14.221878|2.000000|100|home
400489268|sacramento_kings|10.269231|18.333571|0.000000|105|away|orlando_magic|7.956044|14.221878|2.000000|100|home
400489269|houston_rockets|21.294872|19.613646|18.000000|114|away|detroit_pistons|17.102564|30.809418|3.000000|97|home
400489269|houston_rockets|21.294872|19.613646|18.000000|114|away|detroit_pistons|17.102564|30.809418|3.000000|97|home
400489270|cleveland_cavaliers|6.065934|10.053486|3.000000|84|away|chicago_bulls|34.076923|56.745669|7.000000|100|home
400489270|cleveland_cavaliers|6.065934|10.053486|3.000000|84|away|chicago_bulls|34.076923|56.745669|7.000000|100|home
400489271|philadelphia_76ers|8.303030|25.996486|0.000000|106|away|milwaukee_bucks|2.087912|8.280320|0.000000|116|home
400489271|philadelphia_76ers|8.303030|25.996486|0.000000|106|away|milwaukee_bucks|2.087912|8.280320|0.000000|116|home
400489272|oklahoma_city_thunder|53.256410|60.536159|35.500000|113|away|san_antonio_spurs|80.615385|101.302825|68.000000|100|home
400489272|oklahoma_city_thunder|53.256410|60.536159|35.500000|113|away|san_antonio_spurs|80.615385|101.302825|68.000000|100|home
400489273|dallas_mavericks|13.076923|23.831013|4.000000|108|away|phoenix_suns|5.120879|8.148127|4.000000|123|home
400489273|dallas_mavericks|13.076923|23.831013|4.000000|108|away|phoenix_suns|5.120879|8.148127|4.000000|123|home
400489274|new_orleans_pelicans|4.410256|3.168094|7.000000|107|away|portland_trail_blazers|16.269231|23.979517|5.000000|110|home
400489274|new_orleans_pelicans|4.410256|3.168094|7.000000|107|away|portland_trail_blazers|16.269231|23.979517|5.000000|110|home
400489275|los_angeles_lakers|8.115385|15.393123|4.000000|83|away|golden_state_warriors|14.015152|24.024288|3.000000|102|home
400489275|los_angeles_lakers|8.115385|15.393123|4.000000|83|away|golden_state_warriors|14.015152|24.024288|3.000000|102|home
400489276|denver_nuggets|23.406593|32.536025|2.000000|91|away|la_clippers|20.346154|28.980907|5.000000|112|home
400489276|denver_nuggets|23.406593|32.536025|2.000000|91|away|los_angeles_clippers|20.346154|28.980907|5.000000|112|home
400489277|boston_celtics|10.115385|16.374606|2.000000|79|away|indiana_pacers|23.043956|35.755861|3.000000|106|home
400489277|boston_celtics|10.115385|16.374606|2.000000|79|away|indiana_pacers|23.043956|35.755861|3.000000|106|home
400489278|toronto_raptors|12.192308|22.208833|0.000000|104|away|oklahoma_city_thunder|53.256410|60.536159|35.500000|98|home
400489278|toronto_raptors|12.192308|22.208833|0.000000|104|away|oklahoma_city_thunder|53.256410|60.536159|35.500000|98|home
400489279|minnesota_timberwolves|5.360294|11.692552|1.000000|116|away|la_clippers|20.346154|28.980907|5.000000|120|home
400489279|minnesota_timberwolves|5.360294|11.692552|1.000000|116|away|los_angeles_clippers|20.346154|28.980907|5.000000|120|home
400489280|milwaukee_bucks|2.087912|8.280320|0.000000|110|away|charlotte_bobcats|9.089744|11.404212|5.000000|111|home
400489280|milwaukee_bucks|2.087912|8.280320|0.000000|110|away|charlotte_bobcats|9.089744|11.404212|5.000000|111|home
400489281|detroit_pistons|17.923077|31.087457|3.000000|115|away|cleveland_cavaliers|6.153846|10.017483|3.000000|92|home
400489281|detroit_pistons|17.923077|31.087457|3.000000|115|away|cleveland_cavaliers|6.153846|10.017483|3.000000|92|home
400489282|new_york_knicks|8.036765|25.534696|1.000000|103|away|orlando_magic|7.956044|14.221878|2.000000|98|home
400489282|new_york_knicks|8.036765|25.534696|1.000000|103|away|orlando_magic|7.956044|14.221878|2.000000|98|home
400489283|indiana_pacers|23.043956|35.755861|3.000000|103|away|brooklyn_nets|18.628205|35.348488|5.000000|86|home
400489283|indiana_pacers|23.043956|35.755861|3.000000|103|away|brooklyn_nets|18.628205|35.348488|5.000000|86|home
400489284|atlanta_hawks|10.600000|25.712550|1.000000|119|away|miami_heat|75.835165|73.008845|74.000000|121|home
400489284|atlanta_hawks|10.600000|25.712550|1.000000|119|away|miami_heat|75.835165|73.008845|74.000000|121|home
400489285|dallas_mavericks|13.076923|23.831013|4.000000|111|away|houston_rockets|18.846154|20.363414|6.000000|104|home
400489285|dallas_mavericks|13.076923|23.831013|4.000000|111|away|houston_rockets|18.846154|20.363414|6.000000|104|home
400489286|utah_jazz|14.307692|26.722365|1.000000|94|away|memphis_grizzlies|19.060606|32.711725|3.000000|104|home
400489286|utah_jazz|14.307692|26.722365|1.000000|94|away|memphis_grizzlies|19.060606|32.711725|3.000000|104|home
400489287|toronto_raptors|11.961538|22.302950|0.000000|99|away|san_antonio_spurs|64.615385|91.468116|39.000000|112|home
400489287|toronto_raptors|11.961538|22.302950|0.000000|99|away|san_antonio_spurs|64.615385|91.468116|39.000000|112|home
400489288|golden_state_warriors|14.015152|24.024288|3.000000|89|away|denver_nuggets|23.406593|32.536025|2.000000|81|home
400489288|golden_state_warriors|14.015152|24.024288|3.000000|89|away|denver_nuggets|23.406593|32.536025|2.000000|81|home
400489289|los_angeles_lakers|8.115385|15.393123|4.000000|90|away|phoenix_suns|5.120879|8.148127|4.000000|117|home
400489289|los_angeles_lakers|8.115385|15.393123|4.000000|90|away|phoenix_suns|5.120879|8.148127|4.000000|117|home
400489290|new_orleans_pelicans|4.410256|3.168094|7.000000|113|away|sacramento_kings|10.269231|18.333571|0.000000|100|home
400489290|new_orleans_pelicans|4.410256|3.168094|7.000000|113|away|sacramento_kings|10.269231|18.333571|0.000000|100|home
400489291|chicago_bulls|34.076923|56.745669|7.000000|95|away|brooklyn_nets|18.628205|35.348488|5.000000|78|home
400489291|chicago_bulls|34.076923|56.745669|7.000000|95|away|brooklyn_nets|18.628205|35.348488|5.000000|78|home
400489292|oklahoma_city_thunder|53.256410|60.536159|35.500000|123|away|new_york_knicks|8.558824|31.820213|0.000000|94|home
400489292|oklahoma_city_thunder|53.256410|60.536159|35.500000|123|away|new_york_knicks|8.558824|31.820213|0.000000|94|home
400489293|miami_heat|115.320513|79.517535|88.000000|101|away|los_angeles_lakers|8.115385|15.393123|4.000000|95|home
400489293|miami_heat|115.320513|79.517535|88.000000|101|away|los_angeles_lakers|8.115385|15.393123|4.000000|95|home
400489294|houston_rockets|18.846154|20.363414|6.000000|111|away|san_antonio_spurs|80.615385|101.302825|68.000000|98|home
400489294|houston_rockets|18.846154|20.363414|6.000000|111|away|san_antonio_spurs|80.615385|101.302825|68.000000|98|home
400489295|la_clippers|20.346154|28.980907|5.000000|103|away|golden_state_warriors|14.015152|24.024288|3.000000|105|home
400489295|los_angeles_clippers|20.346154|28.980907|5.000000|103|away|golden_state_warriors|14.015152|24.024288|3.000000|105|home
400489296|atlanta_hawks|8.552381|24.755175|1.000000|127|away|cleveland_cavaliers|7.692308|10.556694|4.000000|125|home
400489296|atlanta_hawks|8.552381|24.755175|1.000000|127|away|cleveland_cavaliers|7.692308|10.556694|4.000000|125|home
400489297|memphis_grizzlies|16.128205|30.866279|3.000000|92|away|houston_rockets|18.846154|20.363414|6.000000|100|home
400489297|memphis_grizzlies|16.128205|30.866279|3.000000|92|away|houston_rockets|18.846154|20.363414|6.000000|100|home
400489298|san_antonio_spurs|80.615385|101.302825|68.000000|116|away|dallas_mavericks|13.076923|23.831013|4.000000|107|home
400489298|san_antonio_spurs|80.615385|101.302825|68.000000|116|away|dallas_mavericks|13.076923|23.831013|4.000000|107|home
400489299|la_clippers|20.346154|28.980907|5.000000|112|away|portland_trail_blazers|16.269231|23.979517|5.000000|116|home
400489299|los_angeles_clippers|20.346154|28.980907|5.000000|112|away|portland_trail_blazers|16.269231|23.979517|5.000000|116|home
400489300|oklahoma_city_thunder|39.961538|48.616617|31.000000|89|away|charlotte_bobcats|9.089744|11.404212|5.000000|85|home
400489300|oklahoma_city_thunder|39.961538|48.616617|31.000000|89|away|charlotte_bobcats|9.089744|11.404212|5.000000|85|home
400489301|detroit_pistons|17.923077|31.087457|3.000000|92|away|orlando_magic|7.956044|14.221878|2.000000|109|home
